azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
17,60,3950,500,4000,"[[0.02530564232480816, 0.00648419840124238, -0.0036279791473498857, 0.0016842782996703124], [0.006484197775807294, 0.024945972152992987, 2.5804204941970443e-05, 0.0014402453822151095], [0.0036279494372005645, -2.582326284983295e-05, -0.017416270884265124, 0.017092879723556838], [0.0016843447023552028, 0.0014402478564366726, -0.01709288605831718, -0.01705660071250628]]","[[ 1.          0.25623528 -0.14336641  0.06655742]
 [ 0.25623526  0.98578696  0.0010197   0.056914  ]
 [ 0.14336524 -0.00102045 -0.68823667  0.67545726]
 [ 0.06656005  0.0569141  -0.67545751 -0.67402362]]","[4.116725503031964e-20, -8.513999638934054e-20]","[1.2620322995752134e-19, -1.7898231490365182e-19]","[0.026989920609785254, 0.023621364012278465]",,,"[2.236633953883069e-25, 2.217644055697865e-25]","[2.33417109550386e-25, 2.311130618227102e-25]","[1.858799356085396e-26, 1.971670802596112e-26]","[1.391299287965571e-26, 1.625644992114095e-26]","[5.3221780724365e-26, 5.136498985160335e-26]","[5.259791571221599e-26, 5.06489681691444e-26]"
18,60,3950,500,4000,"[[0.02384212358446793, 0.00491359944340029, -0.0032902179582893322, 0.0014532314167797359], [0.004913590410986976, 0.023545827562051744, 2.142824149091991e-05, 0.0010501893822673272], [0.0032901221768357565, -2.1396683633885744e-05, -0.01671175600983056, 0.016214426877056768], [0.0014534787884586666, 0.0010502322854161195, -0.016214446270980124, -0.016415459988186762]]","[[ 1.00000000e+00  2.06089002e-01 -1.38000206e-01  6.09522642e-02]
 [ 2.06088623e-01  9.87572583e-01  8.98755575e-04  4.40476444e-02]
 [ 1.37996188e-01 -8.97431957e-04 -7.00934040e-01  6.80074777e-01]
 [ 6.09626396e-02  4.40494439e-02 -6.80075590e-01 -6.88506623e-01]]","[-1.802600727667793e-19, 1.7778617023067037e-19]","[-8.856286857265884e-20, -5.680467108832173e-20]","[0.025295354987476967, 0.022388892155499763]",,,"[2.221663335197681e-25, 2.207419177942591e-25]","[2.313567933886766e-25, 2.295540458215371e-25]","[1.775903446044818e-26, 1.91442116038295e-26]","[1.361903920097601e-26, 1.612940846855088e-26]","[5.197793055940415e-26, 5.033938984898358e-26]","[5.139863429831605e-26, 4.96674504878752e-26]"
19,60,3950,500,4000,"[[0.022672412252125893, 0.0036867087067139637, -0.0029174851507295487, 0.0012582807096619198], [0.0036867004058702014, 0.022437363867946744, 1.0386923769151483e-05, 0.0007126155660446391], [0.002917379136123841, -1.0343721766960983e-05, -0.015934575410183685, 0.01565093501429334], [0.0012585508057528167, 0.00071265913738024, -0.015650954747454374, -0.015699527026979444]]","[[ 1.00000000e+00  1.62607695e-01 -1.28679962e-01  5.54983164e-02]
 [ 1.62607329e-01  9.89632846e-01  4.58130509e-04  3.14309549e-02]
 [ 1.28675286e-01 -4.56225021e-04 -7.02817823e-01  6.90307447e-01]
 [ 5.55102294e-02  3.14328766e-02 -6.90308317e-01 -6.92450669e-01]]","[-2.655051326971778e-19, 3.2386922124894964e-19]","[-6.285784767021791e-19, 2.3898329640958924e-19]","[0.02393069294876003, 0.021414131530806194]",,,"[2.213107914126516e-25, 2.203142887357073e-25]","[2.300163309803951e-25, 2.286641708754694e-25]","[1.702650994090894e-26, 1.870261915999276e-26]","[1.333118259800229e-26, 1.605863651258175e-26]","[5.109471808512313e-26, 4.967150667623372e-26]","[5.055599096600927e-26, 4.903943482692353e-26]"
20,60,3950,500,4000,"[[0.021642848369867757, 0.002643911210109151, -0.0025099347069619145, 0.0010809844974019687], [0.002643902801312409, 0.021465681088705887, -9.507000906845307e-06, 0.000411079548271409], [0.0025099071190483697, 9.615463926862565e-06, -0.015046199328522915, 0.015292669695405409], [0.0010810691165410815, 0.000411131104490966, -0.015292674291104664, -0.014869032047620202]]","[[ 1.00000000e+00  1.22160964e-01 -1.15970628e-01  4.99464987e-02]
 [ 1.22160575e-01  9.91814050e-01 -4.39267547e-04  1.89937822e-02]
 [ 1.15969353e-01  4.44279041e-04 -6.95204211e-01  7.06592286e-01]
 [ 4.99504085e-02  1.89961643e-02 -7.06592498e-01 -6.87018261e-01]]","[-1.8899659728823305e-19, -2.9960995618438917e-19]","[-8.691238605093534e-20, -1.9263361649228562e-19]","[0.02272383285489896, 0.020561863861271987]",,,"[2.209376925682307e-25, 2.203508639631664e-25]","[2.291906231118582e-25, 2.282660858647317e-25]","[1.632304441540007e-26, 1.832865580579217e-26]","[1.302927494646611e-26, 1.602583936689509e-26]","[5.041405328873446e-26, 4.920362400431711e-26]","[4.991396335296483e-26, 4.860915909043281e-26]"
21,60,3950,500,4000,"[[0.020654886930820376, 0.00168586060381456, -0.0020604139245553378, 0.0009057352574446255], [0.001685874026039062, 0.020531407499486364, -4.169203270668097e-05, 0.0001352972598315005], [0.0020603250730425065, 4.1455478560736315e-05, -0.013995922274473821, 0.015068972983889551], [0.0009059123767192049, 0.00013520266723428417, -0.01506898447985791, -0.01387244284440444]]","[[ 1.          0.08162042 -0.09975431  0.04385089]
 [ 0.08162107  0.99402178 -0.00201851  0.00655038]
 [ 0.09975     0.00200705 -0.67760827  0.72955969]
 [ 0.04385947  0.0065458  -0.72956025 -0.67163005]]","[-1.7993251765097675e-19, -1.0444224254875548e-19]","[-7.590656660303028e-19, 4.542233123496361e-19]","[0.02156062217652748, 0.01974915166262439]",,,"[2.210052496377e-25, 2.208345257281096e-25]","[2.288024218975185e-25, 2.283065780576513e-25]","[1.55985753313152e-26, 1.797768318018286e-26]","[1.269511132449718e-26, 1.601708191520495e-26]","[4.985737916159931e-26, 4.88622832709466e-26]","[4.939587886395723e-26, 4.830482490597624e-26]"
22,60,3950,500,4000,"[[0.019621856051236446, 0.0007307408206156905, -0.0015520791461214004, 0.000714726301626542], [0.0007307276435779206, 0.019546738577484863, -9.026011133205793e-05, -0.0001195674342151435], [0.0015520435858251995, 9.054096904034185e-05, -0.01271173592455096, 0.01491227282462923], [0.0007148169888759627, -0.00011943554652135696, -0.014912278228328371, -0.012636618452149492]]","[[ 1.          0.03724117 -0.07909951  0.03642501]
 [ 0.0372405   0.99617174 -0.00459998 -0.00609358]
 [ 0.0790977   0.00461429 -0.64783555  0.75998279]
 [ 0.03642963 -0.00608686 -0.75998306 -0.6440073 ]]","[-2.196027998704021e-19, 6.839145470955817e-20]","[-1.2143899508043884e-19, 1.0374773973668684e-18]","[0.02033658234179183, 0.018907129739316932]",,,"[2.21556815564871e-25, 2.218400049668487e-25]","[2.288579535271082e-25, 2.288224168278528e-25]","[1.480413731429996e-26, 1.760436528932822e-26]","[1.230899333116414e-26, 1.601581506465772e-26]","[4.937643210464121e-26, 4.860763492959113e-26]","[4.895564538806851e-26, 4.808847765563597e-26]"
23,60,3950,500,4000,"[[0.018438434846723428, -0.0003122330483498366, -0.0009541833267871454, 0.00048022180296178286], [-0.0003122323247795218, 0.01840341703196321, -0.00016436283361291268, -0.0003493232749686107], [0.0009541047052863751, 0.00016439782821361297, -0.011079063263067308, 0.014726675038001793], [0.0004803784595019391, -0.00034930745401625226, -0.014726680522514983, -0.011044045448744062]]","[[ 1.         -0.01693382 -0.05174969  0.02604461]
 [-0.01693378  0.99810082 -0.00891414 -0.01894539]
 [ 0.05174543  0.00891604 -0.60086788  0.79869442]
 [ 0.0260531  -0.01894453 -0.79869472 -0.59896871]]","[2.2991792055932254e-19, 4.103172939777659e-19]","[1.126868848779034e-19, -5.703109405396124e-19]","[0.018918656639385963, 0.01795821303398526]",,,"[2.227680195210064e-25, 2.23583081365464e-25]","[2.294821413492176e-25, 2.299765963969507e-25]","[1.387970075684335e-26, 1.714368253668658e-26]","[1.184642356535678e-26, 1.599304147100031e-26]","[4.893574826048706e-26, 4.84155038992176e-26]","[4.856080087824763e-26, 4.793869128079146e-26]"
24,60,3950,500,4000,"[[0.016920435757893138, -0.0015919456685183873, -0.0001924399819904424, 0.00013920817866831982], [-0.0015919453903261369, 0.016908374447853494, -0.00027881394194940415, -0.0005233255244376273], [0.00019244144405326278, 0.0002787798327442347, -0.0088693382667827, 0.014317981610039388], [0.00013920933884313882, -0.0005233445417143434, -0.014317980926220875, -0.008857276956765648]]","[[ 1.         -0.0940842  -0.01137323  0.00822722]
 [-0.09408418  0.99928717 -0.01647794 -0.03092861]
 [ 0.01137331  0.01647593 -0.52417907  0.84619461]
 [ 0.00822729 -0.03092973 -0.84619457 -0.52346624]]","[9.31271678899139e-20, 2.440793717420461e-19]","[2.3488173461818066e-19, -9.098223374072773e-19]","[0.017059643927274253, 0.016781227570089183]",,,"[2.251920246605275e-25, 2.267059839372386e-25]","[2.311310396398232e-25, 2.323097691031085e-25]","[1.272508682052284e-26, 1.646403647948734e-26]","[1.126801340576196e-26, 1.587958804548923e-26]","[4.849808891496407e-26, 4.82736604183467e-26]","[4.817957225568755e-26, 4.784856641330223e-26]"
25,60,3950,500,4000,"[[0.01424631580336716, -0.0037719041596008676, 0.0011162859344231515, -0.0006685449232308354], [-0.0037718965933821657, 0.014173400981382832, -0.00047841510915567955, -0.00038760017249933387], [-0.0011163393186357383, 0.00047852878174257815, -0.00497718991896155, 0.012778184948115652], [-0.000668498470815696, -0.0003875334740125741, -0.012778184540833485, -0.004904275097370928]]","[[ 1.         -0.26476348  0.07835611 -0.04692757]
 [-0.26476295  0.99488185 -0.03358167 -0.02720705]
 [-0.07835986  0.03358965 -0.34936681  0.89694663]
 [-0.04692431 -0.02720236 -0.8969466  -0.34424866]]","[6.251544086357372e-20, 3.0418768720323074e-19]","[-2.9846484365593846e-19, -2.26515171809121e-19]","[0.013577770872744633, 0.014914860718478399]",,,"[2.330530439203635e-25, 2.358609448725052e-25]","[2.375352932856913e-25, 2.399529734252267e-25]","[1.090164193893999e-26, 1.490267058328294e-26]","[1.039197405585918e-26, 1.527937573229531e-26]","[4.79527025853825e-26, 4.821206646769728e-26]","[4.772560855286188e-26, 4.787392185671498e-26]"
26,60,3950,500,4000,"[[0.05686886403025446, 0.03563882915408784, -0.029892048683434404, 0.003039114900255163], [-0.037839574441629505, -0.03718226576473512, 0.025473964372285572, -0.02148395690815115], [-0.014900307767288717, -0.029824763591638003, -0.00526625514075638, 0.01912955733421003], [-0.022782545333225636, -0.007698018675303047, 0.03574981159659919, 0.015585461491093935]]","[[ 1.          0.62668439 -0.52563119  0.05344075]
 [-0.66538298 -0.65382466  0.44794221 -0.37778066]
 [-0.2620117  -0.52444803 -0.09260349  0.33638016]
 [-0.40061545 -0.13536438  0.62863594  0.27405966]]","[1.100706067966064e-19, -7.937376121067322e-20]","[3.474748471734444e-19, -5.708424603343538e-19]","[0.018805317859682886, 0.016897340901298432]",,,"[2.228943674060361e-25, 2.253161111882217e-25]","[2.270886555317407e-25, 2.289798698620861e-25]","[1.08081334709684e-26, 1.309639327335065e-26]","[1.030900850314635e-26, 1.35827293087619e-26]","[4.607864624765095e-26, 4.638859411435974e-26]","[4.586890427378904e-26, 4.610381999861438e-26]"
27,60,3950,500,4000,"[[0.03963335060643088, 0.02484827923861311, -0.02074131614351005, 0.0032635958932715854], [-0.027076834898910242, -0.026159911721559206, 0.017970252953733546, -0.015440086181575476], [-0.00923617048419145, -0.02031455467464312, -0.00467770210835668, 0.012777208702296228], [-0.01548639406975711, -0.005738215215886408, 0.02445206643173356, 0.011023156548404866]]","[[ 1.          0.62695379 -0.52332987  0.08234469]
 [-0.68318309 -0.66004795  0.45341241 -0.38957307]
 [-0.23304036 -0.51256213 -0.11802439  0.32238528]
 [-0.39074148 -0.14478249  0.61695683  0.2781283 ]]","[-1.117701920405907e-19, 4.7395879426109755e-19]","[5.767062155097805e-19, -2.0093007665771878e-20]","[0.019441202639196728, 0.016483032686751126]",,,"[2.193929950310913e-25, 2.213307483626304e-25]","[2.235997863357697e-25, 2.250030708864222e-25]","[1.091209585834336e-26, 1.276257469619895e-26]","[1.039098198001302e-26, 1.321043894662312e-26]","[4.571824839245294e-26, 4.599530500740231e-26]","[4.551069535046215e-26, 4.572406553388601e-26]"
28,60,3950,500,4000,"[[0.030161508929621092, 0.01892123750911024, -0.015673525267251832, 0.003410565804447467], [-0.021006800556861806, -0.02003253476529468, 0.013575139640034137, -0.012251973020391778], [-0.006262319251522332, -0.015116614962158964, -0.004158772947243453, 0.009371298773003647], [-0.011610437986658883, -0.004755078386846712, 0.01839814186965184, 0.008252994253418779]]","[[ 1.          0.6273306  -0.51965322  0.11307676]
 [-0.69647711 -0.66417548  0.45008158 -0.4062122 ]
 [-0.20762619 -0.50118895 -0.13788345  0.31070391]
 [-0.38494221 -0.15765386  0.60998745  0.2736267 ]]","[5.413261088812552e-19, -1.1656066530896301e-19]","[5.447337489884334e-19, -1.5162422569475695e-20]","[0.01873165236843129, 0.014925778973079952]",,,"[2.174383440613613e-25, 2.190392521031137e-25]","[2.216236277000972e-25, 2.227049000478268e-25]","[1.095951933829211e-26, 1.254346023755876e-26]","[1.045047162154076e-26, 1.296709372902061e-26]","[4.552336270586611e-26, 4.578442373499969e-26]","[4.531929051314093e-26, 4.552417604314813e-26]"
29,60,3950,500,4000,"[[0.02395311936912655, 0.015021591323923103, -0.01232947478076716, 0.003487314220240576], [-0.016951326158546567, -0.01596560412373972, 0.010594243217968022, -0.01020467377746036], [-0.004391589669701079, -0.011731578300548417, -0.0037279459134878846, 0.0071892254408687135], [-0.009120964662949687, -0.004128459060410636, 0.014484708869791588, 0.006345663392827366]]","[[ 1.          0.62712464 -0.51473358  0.14558915]
 [-0.70768763 -0.66653549  0.44229075 -0.42602692]
 [-0.18334103 -0.48977246 -0.15563509  0.30013734]
 [-0.380784   -0.1723558   0.60471075  0.26492013]]","[1.223236198128899e-19, 2.7076422698030477e-19]","[-1.7559452983376106e-19, 1.213769904198115e-19]","[0.01770384029945975, 0.013203994928714782]",,,"[2.161330723994907e-25, 2.174787202063623e-25]","[2.202850970877189e-25, 2.211344036680876e-25]","[1.09839163884177e-26, 1.237538346015265e-26]","[1.049981805185267e-26, 1.277854442474457e-26]","[4.539594214886795e-26, 4.564716649514366e-26]","[4.519556566280128e-26, 4.539640670486892e-26]"
30,60,3950,500,4000,"[[0.019525313196084457, 0.012222542716438536, -0.009930148709163587, 0.0035104939494922287], [-0.014011964541936473, -0.013024663613121101, 0.008425292722125213, -0.008753491556546356], [-0.0031133232661180654, -0.009335694448180786, -0.0033654633700101206, 0.005668080012595003], [-0.0073684489227280724, -0.0036755110100380154, 0.011713745602164476, 0.004948606481042369]]","[[ 1.          0.62598446 -0.5085782   0.17979194]
 [-0.71763072 -0.66706554  0.43150615 -0.44831504]
 [-0.15945062 -0.47813289 -0.17236412  0.29029394]
 [-0.37737929 -0.18824338  0.59992613  0.25344569]]","[4.558804418590211e-20, -4.193362773803725e-19]","[-3.794684806344779e-19, -4.704994690651176e-19]","[0.016614157211812388, 0.011550397301044133]",,,"[2.15184635644784e-25, 2.163268683013297e-25]","[2.192989205892242e-25, 2.199727143751806e-25]","[1.099745541014067e-26, 1.223719332560107e-26]","[1.054414764572283e-26, 1.262066066885922e-26]","[4.530544673073101e-26, 4.554877977355652e-26]","[4.510863543188705e-26, 4.530639970576781e-26]"
31,60,3950,500,4000,"[[0.01620362378789235, 0.010105582649612636, -0.00811976910478963, 0.0034932012059210008], [-0.011774738513424822, -0.010785731502930164, 0.006778850693202893, -0.007659057675507279], [-0.0021982499218614537, -0.007553869514598585, -0.003055406212271147, 0.004553830162034108], [-0.006064580438068442, -0.00332135065636325, 0.009640738802790398, 0.0038865716557017274]]","[[ 1.          0.62366189 -0.50110822  0.21558148]
 [-0.72667316 -0.665637    0.41835399 -0.4726756 ]
 [-0.13566409 -0.46618396 -0.18856314  0.28103776]
 [-0.3742731  -0.20497579  0.59497424  0.23985818]]","[7.791797369723684e-20, -1.7121671400101125e-19]","[-4.831489004548398e-19, 1.2541867493291013e-19]","[0.015547519443564854, 0.010032862773121824]",,,"[2.14460479309798e-25, 2.15434962003935e-25]","[2.185358187618987e-25, 2.19072258708898e-25]","[1.100588929996574e-26, 1.21188652053521e-26]","[1.058607789464995e-26, 1.248244559728745e-26]","[4.523831991402576e-26, 4.547368609898652e-26]","[4.504480724864219e-26, 4.523880558109793e-26]"
32,60,3950,500,4000,"[[0.013625868958737235, 0.008446993581085655, -0.006707507322228207, 0.0034447735399938655], [-0.010015041499914636, -0.009021250526223594, 0.00549361152706569, -0.006796603025041528], [-0.0015243741594696209, -0.006184508047045299, -0.002785988821683501, 0.0037107045398057483], [-0.00505806751194743, -0.0030292053116674866, 0.008031477962061547, 0.003059217053805269]]","[[ 1.          0.61992329 -0.49226272  0.25281129]
 [-0.73500204 -0.66206791  0.40317513 -0.49880144]
 [-0.11187354 -0.4538799  -0.2044632   0.27232792]
 [-0.37121064 -0.22231282  0.58942868  0.22451537]]","[1.6434070203957336e-19, 4.915202901598948e-19]","[-1.6071005183938836e-19, -1.3890986492966364e-19]","[0.014533835178396624, 0.008668119126889572]",,,"[2.138893213059221e-25, 2.147235636667757e-25]","[2.179260546396554e-25, 2.183540034133699e-25]","[1.101218370916666e-26, 1.201490949579917e-26]","[1.062708771008425e-26, 1.235808150450804e-26]","[4.518727903240125e-26, 4.541396940858689e-26]","[4.499673992841181e-26, 4.518584538998981e-26]"
33,60,3950,500,4000,"[[0.011576279035805912, 0.007114247627321765, -0.005579399835750205, 0.003372650607949712], [-0.008598141636964261, -0.007595943743592628, 0.004470250296982036, -0.00609424178198729], [-0.0010194252653462966, -0.005107338768090582, -0.002548613351818638, 0.003058125393771525], [-0.004260249578651644, -0.00277893702996334, 0.006748657433441584, 0.0024033519641256944]]","[[ 1.          0.61455392 -0.48196833  0.29134151]
 [-0.74273794 -0.65616453  0.38615606 -0.5264422 ]
 [-0.08806157 -0.44119002 -0.22015825  0.26417171]
 [-0.36801545 -0.24005443  0.58297294  0.20761006]]","[-9.620031290389602e-20, -2.1376735130036587e-19]","[5.742372438457813e-20, -3.386410701742729e-19]","[0.013582793562884365, 0.00745392439844183]",,,"[2.134291859608589e-25, 2.14143388039929e-25]","[2.174285493694078e-25, 2.177689469903516e-25]","[1.101825957363956e-26, 1.19220881542606e-26]","[1.066813090201051e-26, 1.224404818165413e-26]","[4.514813040159494e-26, 4.536472906213533e-26]","[4.496021250626704e-26, 4.514271688798911e-26]"
34,60,3950,500,4000,"[[0.009917392524336613, 0.0060234145300672335, -0.0046623583215715525, 0.003282424406337239], [-0.007437446029570155, -0.006423965548432724, 0.003643519885466696, -0.005507657369356218], [-0.000637493892187583, -0.004245803878346717, -0.002337505190496592, 0.0025449703637352517], [-0.003615441300550407, -0.0025590223599818926, 0.005706108501074488, 0.0018773393170922977]]","[[ 1.          0.60735869 -0.47011937  0.33097655]
 [-0.74993967 -0.64774743  0.36738688 -0.55535337]
 [-0.06428039 -0.42811695 -0.23569756  0.25661688]
 [-0.36455563 -0.25803379  0.57536379  0.18929767]]","[-4.8904935403452013e-20, -1.0438042896502409e-21]","[7.582718834083153e-20, -9.367557116064397e-20]","[0.012696203641187847, 0.006381823840537806]",,,"[2.13053386946103e-25, 2.136637927837123e-25]","[2.170170123708465e-25, 2.172862818406471e-25]","[1.102511665707214e-26, 1.183805757580335e-26]","[1.070980760028337e-26, 1.213819076049163e-26]","[4.51181404614861e-26, 4.532308826809706e-26]","[4.493248924728795e-26, 4.510661958571329e-26]"
35,60,3950,500,4000,"[[0.008550169355023054, 0.005125201293060317, -0.0039047779274152617, 0.003174746670778899], [-0.006478115217990273, -0.0054485368676044695, 0.0029713690143424506, -0.004996177496812406], [-0.00035438529050806316, -0.00353969849430964, -0.0021398180691101975, 0.0021280748938317788], [-0.003082601120604585, -0.0023586160105581347, 0.004832270283550122, 0.001449111696642796]]","[[ 1.          0.59942687 -0.45669013  0.37130805]
 [-0.75765929 -0.63724315  0.34752166 -0.58433667]
 [-0.04144775 -0.41399162 -0.25026616  0.24889272]
 [-0.360531   -0.27585606  0.56516662  0.16948339]]","[-6.683346134100804e-20, -1.1710480605981189e-19]","[2.4743399133200046e-19, -1.4010785637798702e-18]","[0.011862207939958937, 0.005438365742266804]",,,"[2.12760325738558e-25, 2.13279176645446e-25]","[2.166894431280365e-25, 2.169003404306503e-25]","[1.101998438725767e-26, 1.174272437468584e-26]","[1.073804805649521e-26, 1.201874651050132e-26]","[4.509663188181229e-26, 4.528809101059208e-26]","[4.49128945358045e-26, 4.507687966707216e-26]"
36,60,3950,500,4000,"[[0.007315331557886431, 0.004481265223733136, -0.0032342822115031993, 0.002991712078648368], [-0.005724138613433791, -0.004653825672632515, 0.002457082615411956, -0.004369419836406564], [-0.0002481640337398429, -0.002829126821472223, -0.0018173697106924247, 0.0016661960753521212], [-0.0025817266193713844, -0.0021073920502378196, 0.003891260591445486, 0.001050579508852679]]","[[ 1.          0.61258539 -0.4421238   0.40896466]
 [-0.78248519 -0.63617426  0.33588124 -0.59729621]
 [-0.03392383 -0.38673938 -0.24843299  0.22776768]
 [-0.35291997 -0.28807882  0.53193222  0.14361338]]","[5.0289692488506275e-19, -2.3319335570598085e-19]","[7.481516904035872e-20, 3.0463324813346897e-20]","[0.010911683979110355, 0.004577255231184076]",,,"[2.128278024078483e-25, 2.132351847041404e-25]","[2.167255471909022e-25, 2.168728344624067e-25]","[1.077081649531668e-26, 1.132491196520334e-26]","[1.048780256246577e-26, 1.152783485151688e-26]","[4.510578625325464e-26, 4.527433793608941e-26]","[4.492406366183888e-26, 4.507208625959872e-26]"
37,60,3950,500,4000,"[[0.006212384739310636, 0.003935413084502073, -0.002656161208189031, 0.0027657905566393836], [-0.005059442890025091, -0.003974910572419011, 0.00204617156415645, -0.0037433525702504026], [-0.00020399075664619798, -0.002182023173940605, -0.001462951833850926, 0.0012416188084437246], [-0.0021337036641791204, -0.00182422454533251, 0.003021523533289741, 0.0007048048729824645]]","[[ 1.          0.63347865 -0.42755903  0.44520594]
 [-0.81441236 -0.63983651  0.32936974 -0.6025629 ]
 [-0.03283614 -0.35123761 -0.23548957  0.19986187]
 [-0.34345968 -0.2936432   0.48637096  0.11345158]]","[-4.014784728398598e-19, 8.40935938989161e-20]","[-6.826839921780385e-20, -4.1090518634773117e-19]","[0.009903513708480858, 0.0038018184776423803]",,,"[2.13111737808803e-25, 2.133949811582123e-25]","[2.170061650600336e-25, 2.170886392933849e-25]","[1.038319132001405e-26, 1.07576301228887e-26]","[1.004875186595584e-26, 1.082671654493618e-26]","[4.513430624828389e-26, 4.5273991849935e-26]","[4.495541916224509e-26, 4.508252802834186e-26]"
38,60,3950,500,4000,"[[0.005237420608019332, 0.003428411363494342, -0.0021680734556599832, 0.0025127631108075575], [-0.004438952893273842, -0.0033786004973697667, 0.001711391304110098, -0.003165841193093721], [-0.00017472322179854047, -0.0016258063448799831, -0.0011295360774917552, 0.0008794767595701157], [-0.0017417503967474656, -0.0015355344585041549, 0.0022710965965352637, 0.00042426148578206843]]","[[ 1.          0.6545992  -0.41395825  0.47977111]
 [-0.84754562 -0.64508863  0.32676224 -0.60446572]
 [-0.03336055 -0.31042119 -0.21566648  0.16792174]
 [-0.33255882 -0.29318525  0.43362883  0.08100581]]","[2.004673916516736e-19, 2.156610251818961e-20]","[-5.7788460338293515e-19, -2.9232476505769114e-19]","[0.008875516935295176, 0.0031202800651856685]",,,"[2.135362247005346e-25, 2.136824332285638e-25]","[2.174540413327457e-25, 2.17462533185318e-25]","[9.918341682934705e-27, 1.013360329111036e-26]","[9.490536720830422e-27, 1.002328200777561e-26]","[4.51737454296563e-26, 4.528110241152297e-26]","[4.499872085528543e-26, 4.510129260397246e-26]"
39,60,3950,500,4000,"[[0.004374122488368774, 0.0029420354679583374, -0.001759975989916618, 0.0022394187791662063], [-0.0038456048275163877, -0.002845938653345638, 0.0014348569026308101, -0.002644873954415718], [-0.00014597016415350582, -0.0011610913467056771, -0.0008346198077463678, 0.000584334531675967], [-0.001399321574924693, -0.0012541673156666944, 0.0016452883715435637, 0.00020749526209050466]]","[[ 1.          0.67260016 -0.40236093  0.51196984]
 [-0.87917173 -0.65063076  0.32803309 -0.6046639 ]
 [-0.0333713  -0.26544555 -0.19080851  0.13358897]
 [-0.3199091  -0.28672432  0.37614136  0.047437  ]]","[-8.1130205496239775e-22, 5.696980350812892e-20]","[3.2224346976027527e-19, 4.1184175989195024e-19]","[0.007839024131641491, 0.002530262262441536]",,,"[2.140731470038165e-25, 2.140723703447515e-25]","[2.180352276642527e-25, 2.179615795322711e-25]","[9.394579818536566e-27, 9.485143340413645e-27]","[8.837471405135492e-27, 9.157980195432912e-27]","[4.521959361054367e-26, 4.529325328669356e-26]","[4.504977205971857e-26, 4.512568180484532e-26]"
40,60,3950,500,4000,"[[0.0036150209662569434, 0.0024767242400351745, -0.0014226185953898074, 0.0019587556838029443], [-0.0032803195999468035, -0.0023669036158028055, 0.001203789014452089, -0.0021869618397446933], [-0.00011476708632919596, -0.0007850001281776906, -0.0005875967797915737, 0.0003540090899459198], [-0.0011050168759151914, -0.0009946613302821662, 0.0011415392369656737, 4.738600095779261e-05]]","[[ 1.          0.6851203  -0.39352983  0.54183799]
 [-0.90741371 -0.65474132  0.33299641 -0.60496519]
 [-0.03174728 -0.21714954 -0.16254312  0.09792726]
 [-0.30567371 -0.27514677  0.31577666  0.01310808]]","[2.3053103409103803e-19, 1.0051758081418358e-19]","[-3.572447777755899e-20, 4.2825378594590597e-20]","[0.006819786561537736, 0.002026521051126066]",,,"[2.146929563475913e-25, 2.145361270223196e-25]","[2.187083537373504e-25, 2.18542583096914e-25]","[8.836483544494933e-27, 8.841136643870901e-27]","[8.128353721939637e-27, 8.276944797508942e-27]","[4.52672277656926e-26, 4.530769278248432e-26]","[4.510409783114583e-26, 4.515280032232347e-26]"
41,60,3950,500,4000,"[[0.0029479475114441707, 0.002037986071662392, -0.0011444074327841343, 0.0016767755439516699], [-0.002745514823889979, -0.0019359244316584552, 0.0010079282023626541, -0.0017860267878515921], [-8.30010372090571e-05, -0.0004883776684574013, -0.0003883073801669195, 0.0001826376428115905], [-0.0008543365876037964, -0.0007634355120662696, 0.0007474819024802166, -6.395884796606889e-05]]","[[ 1.          0.69132373 -0.38820482  0.56879423]
 [-0.93133097 -0.65670248  0.34190846 -0.60585434]
 [-0.02815553 -0.16566702 -0.13172127  0.06195417]
 [-0.28980726 -0.25897188  0.25356011 -0.02169606]]","[-4.4450889411583005e-20, -1.9607436646369536e-19]","[-2.6781890186101404e-19, 6.681468085690741e-20]","[0.0058276445228712635, 0.0016018123172461185]",,,"[2.153891296139112e-25, 2.150766770686433e-25]","[2.194543551219087e-25, 2.191918184920202e-25]","[8.24759731636797e-27, 8.201202002289747e-27]","[7.379448237050584e-27, 7.396943433430627e-27]","[4.531323483897615e-26, 4.532357737176223e-26]","[4.515849586552483e-26, 4.518175604547673e-26]"
