azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
2,60,3950,500,4000,"[[0.011834506216955632, -0.0033096030578263517, 0.0012450897591617216, -0.0007217364221244071], [-0.0033096078016293133, 0.011616525167299732, 0.0004038601073480436, 0.0016963657857867781], [-0.0012450692453001998, -0.0004039560777625679, -0.008696366213746507, 0.007265751483269777], [-0.0007217500575447473, 0.0016963336795871764, -0.007265760333638048, -0.008478385164321894]]","[[ 1.         -0.27965705  0.10520842 -0.06098577]
 [-0.27965745  0.98158089  0.03412564  0.14334065]
 [-0.10520669 -0.03413375 -0.73483135  0.61394632]
 [-0.06098692  0.14333793 -0.61394706 -0.71641224]]","[-1.715989128984512e-19, -5.207013270695577e-19]","[1.528437110995425e-18, -2.8152285637482874e-19]","[0.011112769788781476, 0.012556242632244472]",,,"[2.468910517335954e-25, 2.410714487615769e-25]","[2.492264130926092e-25, 2.434271863149657e-25]","[1.634827630790901e-26, 1.326172844454765e-26]","[1.676726673115347e-26, 1.36766130362821e-26]","[4.884234182188208e-26, 4.918825035645715e-26]","[4.834640289296667e-26, 4.874214855912904e-26]"
3,60,3950,500,4000,"[[0.013100862422231402, -0.0021924769907841896, 0.0013561013310964035, -0.0005095266855440754], [-0.0021924769270820366, 0.012893861583324267, 0.0003343523393018349, 0.0017805924987764241], [-0.0013560432430789028, -0.000334554523812377, -0.01130591584285239, 0.006215320272493585], [-0.0005096815336207734, 0.001780554599955631, -0.006215343825998521, -0.011098915005285278]]","[[ 1.         -0.16735364  0.10351237 -0.03889261]
 [-0.16735363  0.98419945  0.0255214   0.13591414]
 [-0.10350794 -0.02553683 -0.8629902   0.4744207 ]
 [-0.03890443  0.13591125 -0.47442249 -0.84718965]]","[-1.4043491049741645e-19, 4.745682448019531e-20]","[1.004699301074646e-18, -9.124051060232228e-19]","[0.012591335729832653, 0.013610389100366035]",,,"[2.449066574764802e-25, 2.395046137182094e-25]","[2.484389698460184e-25, 2.430283839747711e-25]","[1.701903719449835e-26, 1.408084651249002e-26]","[1.671698617013903e-26, 1.385406463131434e-26]","[4.904248473129246e-26, 4.968023367081845e-26]","[4.847992588894886e-26, 4.91530839383259e-26]"
4,60,3950,500,4000,"[[0.014338418757156725, -0.0010261611308419816, 0.0013344949508843462, -0.0002963378844662353], [-0.001026165469801255, 0.014162552042171199, 0.0002543698620858885, 0.0017547034139404967], [-0.0013344938233850363, -0.00025444662969330214, -0.013471075840382254, 0.0047869404898522915], [-0.00029632793673798165, 0.001754689746168311, -0.004786944884087866, -0.013295209125505148]]","[[ 1.         -0.07156725  0.09307128 -0.0206674 ]
 [-0.07156755  0.98773458  0.01774044  0.12237775]
 [-0.0930712  -0.01774579 -0.93950917  0.33385414]
 [-0.02066671  0.1223768  -0.33385445 -0.92724375]]","[-1.3026650615831726e-19, -3.4030202057384574e-19]","[6.45498693772131e-19, 4.594227214741427e-19]","[0.014042080865046032, 0.014634756633655856]",,,"[2.432347980214299e-25, 2.383601633357687e-25]","[2.478646281987503e-25, 2.429391847521883e-25]","[1.750348083461723e-26, 1.491846973272449e-26]","[1.653515735436436e-26, 1.410854781462254e-26]","[4.924185904250434e-26, 5.016692916874524e-26]","[4.862435605560694e-26, 4.957082878795254e-26]"
5,60,3950,500,4000,"[[0.015598900802414963, 0.00020635288329037566, 0.0012454857390702704, -0.00011666765829035722], [0.00020634212570662652, 0.015460286347044497, 0.0001770087889106474, 0.0016459251779168279], [-0.0012455085528244357, -0.0001769772594353825, -0.0152748966004113, 0.003148933647120313], [-0.00011644291803573122, 0.001645929917066951, -0.003148922851395486, -0.015136282145878675]]","[[ 1.          0.01322868  0.07984446 -0.00747922]
 [ 0.01322799  0.99111383  0.01134752  0.10551546]
 [-0.07984592 -0.0113455  -0.97922904  0.20186894]
 [-0.00746482  0.10551576 -0.20186825 -0.97034287]]","[-4.053944659089272e-19, -4.0237546789912777e-19]","[-1.5767643645695355e-18, -2.4421894081958585e-20]","[0.015482233135696138, 0.015715568452149827]",,,"[2.417770752089917e-25, 2.37453775275179e-25]","[2.474036883572705e-25, 2.429910909956623e-25]","[1.787429451358845e-26, 1.573471237079038e-26]","[1.629938463092952e-26, 1.438860441168551e-26]","[4.944226471641898e-26, 5.065487117946434e-26]","[4.87787940067306e-26, 5.000008967792749e-26]"
6,60,3950,500,4000,"[[0.01691408052474177, 0.0015206580131161178, 0.0011257113441094473, 1.9764020026974134e-05], [0.0015206571456697461, 0.016811646105977726, 0.00011247047008765244, 0.0014745868279788894], [-0.0011257132599868007, -0.00011255193643723604, -0.016786696102286627, 0.0014026756334375376], [1.9721592532272484e-05, 0.0014745815066223376, -0.0014026806304145, -0.016684261683648144]]","[[ 1.          0.08990486  0.06655469  0.0011685 ]
 [ 0.08990481  0.99394384  0.00664952  0.08718102]
 [-0.0665548  -0.00665433 -0.99246874  0.08292946]
 [ 0.00116599  0.08718071 -0.08292976 -0.98641257]]","[3.6254097434899384e-19, -5.493464852575275e-19]","[2.9261510515732734e-19, 4.42586147960342e-19]","[0.016933844535550024, 0.016894316495517592]",,,"[2.405213832292922e-25, 2.367474485108425e-25]","[2.470511766387683e-25, 2.431596448143533e-25]","[1.817759187808076e-26, 1.651616806790912e-26]","[1.605318008926278e-26, 1.467274048387582e-26]","[4.965386911103322e-26, 5.115438388040569e-26]","[4.895139121142601e-26, 5.044939496590409e-26]"
7,60,3950,500,4000,"[[0.018315012525054464, 0.002940427001674831, 0.0009936261241604448, 0.00011259393213721412], [0.002940426442127258, 0.018244299366503715, 6.677844728997364e-05, 0.0012572953107707514], [-0.0009936317685553472, -6.684344411446533e-05, -0.01807266537287818, -0.00039396057922909584], [0.0001125587282402665, 0.0012572931655364878, 0.0003939573658618775, -0.018001952214402657]]","[[ 1.          0.16054737  0.054252    0.00614763]
 [ 0.16054733  0.99613906  0.0036461   0.06864835]
 [-0.05425231 -0.00364965 -0.98676784 -0.02151025]
 [ 0.00614571  0.06864823  0.02151008 -0.9829069 ]]","[-4.2630128419533764e-20, -5.931645019976715e-20]","[-2.1047723243454356e-19, -3.660913017814645e-20]","[0.018427606447159756, 0.018202418583007925]",,,"[2.394817742166901e-25, 2.3625133204405e-25]","[2.468362032758472e-25, 2.434714445874605e-25]","[1.844836182078394e-26, 1.726551332578544e-26]","[1.582300671720778e-26, 1.49550456136411e-26]","[4.989303166352663e-26, 5.168246227805683e-26]","[4.915679813013546e-26, 5.093388930475911e-26]"
8,60,3950,500,4000,"[[0.01984469618248503, 0.004506596512045507, 0.0008529550741375558, 0.0001649811073247973], [0.004506594063800194, 0.01979997392973195, 4.1218747245886245e-05, 0.0010082295280211978], [-0.0008529711538785478, -4.13499003816162e-05, -0.01919802752823113, -0.0022157148572980122], [0.0001649648490551389, 0.0010082351008263721, 0.0022157111109384954, -0.019153305275701974]]","[[ 1.          0.22709325  0.04298151  0.00831361]
 [ 0.22709312  0.99774639  0.00207707  0.05080599]
 [-0.04298232 -0.00208368 -0.96741353 -0.11165275]
 [ 0.00831279  0.05080628  0.11165256 -0.96515991]]","[-2.175737388011021e-19, -1.0260071085153346e-19]","[-3.3174908140920593e-19, -5.395963071530666e-19]","[0.020009677278916633, 0.019679715064446667]",,,"[2.386927617879621e-25, 2.360016806122762e-25]","[2.468150827089804e-25, 2.439833113310385e-25]","[1.871796024676272e-26, 1.799788679268717e-26]","[1.562679884058757e-26, 1.523986272797519e-26]","[5.018562672351609e-26, 5.226693108268993e-26]","[4.941942455583994e-26, 5.147955270808924e-26]"
9,60,3950,500,4000,"[[0.021580534262040665, 0.0062972539556544775, 0.0006876129126652459, 0.00017842598169877627], [0.0062972535459609675, 0.021556142268611998, 3.1538205734630567e-05, 0.000739285035390454], [-0.0006876313517732589, -3.1623969200233624e-05, -0.020234883845343044, -0.004071942640863767], [0.00017836937112522864, 0.0007392848614933363, 0.004071940192244241, -0.020210491852040716]]","[[ 1.          0.2918025   0.03186265  0.00826791]
 [ 0.29180249  0.99886972  0.00146142  0.03425703]
 [-0.0318635  -0.00146539 -0.93764518 -0.18868591]
 [ 0.00826529  0.03425702  0.18868579 -0.9365149 ]]","[1.4135138334258606e-19, -1.7432779456322062e-19]","[-5.636048123161623e-19, 4.93574068551005e-19]","[0.021758960231893942, 0.021402108268690656]",,,"[2.382192817897287e-25, 2.360748483554323e-25]","[2.47084203350359e-25, 2.448005118509854e-25]","[1.902089106858898e-26, 1.874385792291941e-26]","[1.547897367945753e-26, 1.554200990245728e-26]","[5.057593435011277e-26, 5.295941366938407e-26]","[4.978222592078027e-26, 5.21360512338955e-26]"
10,60,3950,500,4000,"[[0.023706008108655603, 0.008497784456428344, 0.00043350958370116173, 0.00014467007402062322], [0.008497783572219315, 0.023697172416565056, 2.0386803372782284e-05, 0.00045776551679768327], [-0.0004335112007100028, -2.042884042060186e-05, -0.021289364158234042, -0.006041862970307417], [0.00014471715852525083, 0.0004577800566152309, 0.00604186299627531, -0.021280528466187776]]","[[ 1.00000000e+00  3.58465433e-01  1.82869078e-02  6.10267546e-03]
 [ 3.58465395e-01  9.99627280e-01  8.59984662e-04  1.93101055e-02]
 [-1.82869760e-02 -8.61757928e-04 -8.98057744e-01 -2.54866317e-01]
 [ 6.10466165e-03  1.93107188e-02  2.54866318e-01 -8.97685024e-01]]","[-4.07648945486577e-19, -1.3739682245143875e-19]","[-6.763048610167054e-19, -1.1337258062992813e-18]","[0.023850678169692004, 0.023561338021808275]",,,"[2.382118036782009e-25, 2.366571462674253e-25]","[2.4785075611718e-25, 2.461624090295874e-25]","[1.941111586900822e-26, 1.957058163731681e-26]","[1.539663381465549e-26, 1.589850638097847e-26]","[5.115765660806846e-26, 5.388126368833004e-26]","[5.033723602577897e-26, 5.302203316082911e-26]"
11,60,3950,500,4000,"[[0.027301950740924886, 0.012151723721791994, -0.0004047887003094195, -4.4034705628527904e-05], [0.012151724093920763, 0.027298433737111973, -0.00011771377179463005, 0.00011130734539946116], [0.00040477841639248143, 0.00011766545979018214, -0.02281246406513735, -0.008792486314160257], [-4.402654663607256e-05, 0.00011131780077903716, 0.00879248614093727, -0.022808947061348388]]","[[ 1.          0.44508628 -0.01482637 -0.00161288]
 [ 0.44508629  0.99987118 -0.00431155  0.0040769 ]
 [ 0.01482599  0.00430978 -0.83556169 -0.32204608]
 [-0.00161258  0.00407728  0.32204608 -0.83543287]]","[3.2775409286502712e-19, -3.853680403747854e-19]","[-6.61604051410061e-20, 6.321451040136266e-19]","[0.02725791602045725, 0.02734598543166636]",,,"[2.394597322443908e-25, 2.388516776128598e-25]","[2.501721520811534e-25, 2.49431710899867e-25]","[2.010617444086612e-26, 2.084820042462901e-26]","[1.54275300796121e-26, 1.653215007865198e-26]","[5.233791664001064e-26, 5.573041076649726e-26]","[5.148137914776978e-26, 5.482317121767162e-26]"
12,60,3950,500,4000,"[[0.027373929779634643, 0.012196933102215004, -0.0005928455665481831, 0.00027050511409519964], [0.012196934449578364, 0.027312509816005626, -0.0005188044401839591, 0.0016325057637527171], [0.0005928381499673077, 0.0005188153627967275, -0.021800421214458403, -0.011178825437473623], [0.0002704606127840053, 0.0016324922259426534, 0.011178826337713, -0.021739001250850765]]","[[ 1.          0.44556749 -0.02165731  0.00988185]
 [ 0.44556754  0.99775626 -0.0189525   0.05963725]
 [ 0.02165703  0.0189529  -0.79639355 -0.40837489]
 [ 0.00988023  0.05963675  0.40837492 -0.79414981]]","[1.9047824556743023e-20, 3.895255140877547e-19]","[3.6368376919357124e-19, -7.075794114425247e-19]","[0.027644434878680308, 0.027103424650784434]",,,"[2.37640415437364e-25, 2.356376967306731e-25]","[2.485910923832605e-25, 2.460467885008128e-25]","[1.998832175341351e-26, 2.010815081155941e-26]","[1.517036548929094e-26, 1.61265216803366e-26]","[5.173619204091914e-26, 5.231532618420027e-26]","[5.088576141100909e-26, 5.141544989882311e-26]"
13,60,3950,500,4000,"[[0.02707868831286098, 0.012405518387230783, -0.001063099802931455, 0.00046536916798224767], [0.012405503944568356, 0.026903472302264756, -0.0008550437980314713, 0.0027166764509365996], [0.0010632121898700823, 0.0008553759594089364, -0.02166815488478317, -0.01043559009608237], [0.0004654974006728023, 0.002716637837642494, 0.010435605867372515, -0.02149293887549197]]","[[ 1.          0.45812848 -0.03925965  0.01718581]
 [ 0.45812795  0.99352938 -0.03157626  0.10032526]
 [ 0.0392638   0.03158853 -0.80019219 -0.38538019]
 [ 0.01719054  0.10032383  0.38538077 -0.79372157]]","[2.5486648836460404e-19, -4.2241866378826925e-19]","[2.3894500927310017e-19, 2.059865776795828e-19]","[0.02754405746584835, 0.02661331913039054]",,,"[2.377121330759997e-25, 2.348628905579071e-25]","[2.486862820078808e-25, 2.451214107577807e-25]","[2.030042857092917e-26, 1.998976313008345e-26]","[1.533593120386112e-26, 1.607457528281192e-26]","[5.39503073639791e-26, 5.244750644337439e-26]","[5.309823926999119e-26, 5.154464597918751e-26]"
14,60,3950,500,4000,"[[0.026211574114396154, 0.011489060360735777, -0.0014223672016110346, 0.0002765208340680062], [0.011489084822249727, 0.026043700105028416, -0.0008845920080060684, 0.002427090691656049], [0.0014222711024575885, 0.0008846729471820081, -0.021095273035667845, -0.010448836383540284], [0.00027599829489975366, 0.0024269453933817653, 0.010448856317328495, -0.020927399029265794]]","[[ 1.          0.43832012 -0.05426485  0.01054957]
 [ 0.43832106  0.99359542 -0.03374815  0.09259614]
 [ 0.05426119  0.03375123 -0.80480756 -0.39863445]
 [ 0.01052963  0.0925906   0.39863521 -0.79840299]]","[2.706292897058225e-19, 4.545139475411089e-19]","[-2.47147159843017e-19, -4.343296117438564e-19]","[0.02648809493404414, 0.025935053266209197]",,,"[2.355791244033856e-25, 2.335746555990455e-25]","[2.462937343613928e-25, 2.435870230326082e-25]","[1.982887863765407e-26, 1.976220659157717e-26]","[1.505334502670952e-26, 1.599298943086005e-26]","[5.317257077198197e-26, 5.185984024945498e-26]","[5.233748935377769e-26, 5.09705550947697e-26]"
15,60,3950,500,4000,"[[0.02620079437609027, 0.011485030952771508, -0.0015608818983610141, 0.00015809291170416082], [0.011485013156227235, 0.026051894956590792, -0.0008793727640831169, 0.0021319812836754575], [0.0015609788504554773, 0.0008794494585028882, -0.02083871635261219, -0.010932770402764504], [0.00015842817047443032, 0.002132045517689434, 0.01093276272954257, -0.020689816934373946]]","[[ 1.          0.43834667 -0.05957384  0.0060339 ]
 [ 0.43834599  0.99431699 -0.03356283  0.08137086]
 [ 0.05957754  0.03356576 -0.79534674 -0.41726866]
 [ 0.00604669  0.08137332  0.41726837 -0.78966373]]","[1.7168437815994487e-19, 3.276770487928645e-19]","[-2.8266774416373903e-19, 2.6560040438593945e-19]","[0.026358887273444747, 0.026042701450208566]",,,"[2.346454913586564e-25, 2.333074944515672e-25]","[2.453196940754634e-25, 2.432902018900347e-25]","[1.9620868706636e-26, 1.97918969041935e-26]","[1.488768652382776e-26, 1.603233581587663e-26]","[5.296108638951e-26, 5.179228588922695e-26]","[5.213399966780038e-26, 5.09097297410332e-26]"
16,60,3950,500,4000,"[[0.025061650329578446, 0.01011336660446706, -0.001583133025195223, 1.8529380473039777e-05], [0.010113359193232948, 0.024927529129178887, -0.0008347757806365733, 0.00187108383929086], [0.0015831762232075652, 0.0008345707434948508, -0.019864639508232005, -0.011423901062602281], [1.8880272110871035e-05, 0.0018712153581818248, 0.011423880095301233, -0.01973051830967613]]","[[ 1.00000000e+00  4.03539530e-01 -6.31695441e-02  7.39351967e-04]
 [ 4.03539235e-01  9.94648349e-01 -3.33088911e-02  7.46592429e-02]
 [ 6.31712677e-02  3.33007098e-02 -7.92630942e-01 -4.55831955e-01]
 [ 7.53353106e-04  7.46644907e-02  4.55831118e-01 -7.87279291e-01]]","[-9.092305810846034e-20, -7.31383339721414e-20]","[5.360161823234339e-19, 6.973806702036028e-20]","[0.025080179696397926, 0.025043120935472025]",,,"[2.325672735660349e-25, 2.317946554724458e-25]","[2.426811884698938e-25, 2.412424185910533e-25]","[1.907937304426033e-26, 1.937417580246936e-26]","[1.482576750461423e-26, 1.605222604065098e-26]","[5.145954722084246e-26, 5.015254465923374e-26]","[5.066605666631435e-26, 4.93108273514857e-26]"
17,60,3950,500,4000,"[[0.024153192549878202, 0.009083196543224946, -0.001469009651469256, -3.564979178581997e-05], [0.009083194214379343, 0.02404414336791927, -0.000713274840185228, 0.0016086691662088154], [0.001469026840756306, 0.0007132177488411498, -0.01947652213151258, -0.011001247047820309], [-3.553465380334462e-05, 0.0016087076283182627, 0.011001241051083428, -0.0193674729497434]]","[[ 1.          0.37606608 -0.06082052 -0.00147599]
 [ 0.37606599  0.9954851  -0.02953129  0.06660276]
 [ 0.06082123  0.02952892 -0.80637465 -0.45547797]
 [-0.00147122  0.06660435  0.45547772 -0.80185975]]","[4.373251440640665e-19, 3.8171029981567566e-21]","[-1.0516614127803285e-19, -2.4046984035226633e-19]","[0.024117542744962882, 0.024188842328495698]",,,"[2.314769867783372e-25, 2.31175400353149e-25]","[2.411524706770108e-25, 2.402286612636534e-25]","[1.864916037558422e-26, 1.911873162394502e-26]","[1.474757316144177e-26, 1.608428666110778e-26]","[5.077043072427737e-26, 4.945144690513443e-26]","[4.999642669608026e-26, 4.862991100624838e-26]"
18,60,3950,500,4000,"[[0.023463113756260902, 0.008341606062199636, -0.001317562827557504, -6.153793594771437e-05], [0.008341591887808992, 0.02338096132335792, -0.0005819937230679831, 0.0013302792356881961], [0.001317678655278942, 0.0005818861556688201, -0.019295171944301175, -0.010406228034233309], [-6.097669808444921e-05, 0.001330415166254368, 0.010406207352869503, -0.019213019515224205]]","[[ 1.          0.35551999 -0.05615465 -0.00262275]
 [ 0.35551939  0.99649866 -0.02480462  0.05669662]
 [ 0.05615958  0.02480004 -0.82236195 -0.44351437]
 [-0.00259883  0.05670241  0.44351349 -0.8188606 ]]","[-2.88031728916238e-20, 2.756753974518769e-20]","[-1.8243342079502354e-19, -1.2870800390466288e-19]","[0.023401575807573453, 0.023524651679401883]",,,"[2.310128062148121e-25, 2.311723089076967e-25]","[2.403402656310259e-25, 2.399203447660596e-25]","[1.828131121443577e-26, 1.898369795278421e-26]","[1.465841461131225e-26, 1.617043272353838e-26]","[5.036308849307836e-26, 4.907312549992841e-26]","[4.960666934921077e-26, 4.826867276543175e-26]"
19,60,3950,500,4000,"[[0.022831760712334073, 0.007714147779653318, -0.0011261497254895253, -6.960481281520394e-05], [0.007714138041421234, 0.022776448696108727, -0.0004421450558177234, 0.0010266360065815353], [0.0011262480341233064, 0.00044204022096400267, -0.019211298256928612, -0.009618067247920078], [-6.909156278838715e-05, 0.0010267543170943167, 0.009618050918035956, -0.019155986243971072]]","[[ 1.          0.33786916 -0.04932382 -0.0030486 ]
 [ 0.33786873  0.99757741 -0.01936535  0.04496526]
 [ 0.04932813  0.01936076 -0.84142868 -0.42125824]
 [-0.00302612  0.04497044  0.42125752 -0.83900609]]","[-3.372271298612439e-19, -2.51141884541803e-19]","[-6.1747519265863385e-19, 5.470231665894281e-19]","[0.02276215588712724, 0.022901365512681862]",,,"[2.310277431190408e-25, 2.316691405104961e-25]","[2.400329814791111e-25, 2.401379887020856e-25]","[1.790991640205606e-26, 1.891085965053344e-26]","[1.45418803201426e-26, 1.630152289402573e-26]","[5.008672605679479e-26, 4.885490335029381e-26]","[4.934865010473297e-26, 4.806698199809289e-26]"
20,60,3950,500,4000,"[[0.02215906939243698, 0.007102754405648056, -0.0008845138701334554, -6.639947991506138e-05], [0.007102747415331536, 0.02212874626182636, -0.00029474404382339315, 0.0006849804295221333], [0.0008845941654090806, 0.00029482034545885233, -0.01914869307799279, -0.008591367977260855], [-6.607678011020737e-05, 0.0006850200763884825, 0.008591362328199938, -0.0191183699487141]]","[[ 1.          0.32053487 -0.03991656 -0.00299649]
 [ 0.32053455  0.99863157 -0.01330128  0.03091197]
 [ 0.03992019  0.01330473 -0.86414699 -0.38771339]
 [-0.00298193  0.03091376  0.38771314 -0.86277856]]","[-3.170256121368121e-20, 2.0070677629520645e-19]","[4.404356796412275e-19, 3.683249258127457e-19]","[0.022092669900494757, 0.02222546886025258]",,,"[2.315153922776039e-25, 2.326926962568721e-25]","[2.401799892514177e-25, 2.408663286033797e-25]","[1.748583314990386e-26, 1.88650784455271e-26]","[1.437868604765021e-26, 1.647182679483542e-26]","[4.988287597360944e-26, 4.874027478153316e-26]","[4.916603712278706e-26, 4.796987585691479e-26]"
21,60,3950,500,4000,"[[0.021344570734600887, 0.006419463525373253, -0.0005724101132851297, -5.7091975821280726e-05], [0.006419466387153005, 0.021334375354339827, -0.00014330420501693905, 0.00028933700081024616], [0.0005723969751617722, 0.00014300622619419867, -0.019015863926706327, -0.007263221165345429], [-5.6901600419223715e-05, 0.0002894209258043405, 0.007263216327694867, -0.01900566854799463]]","[[ 1.          0.30075393 -0.0268176  -0.00267478]
 [ 0.30075406  0.99952234 -0.00671385  0.01355553]
 [ 0.02681698  0.00669989 -0.89089934 -0.34028425]
 [-0.00266586  0.01355946  0.34028402 -0.89042168]]","[-3.0613603562295537e-19, 6.844483596916216e-19]","[4.11897127100004e-19, -2.5541702762968236e-19]","[0.021287478747190787, 0.02140166269877119]",,,"[2.325534292899957e-25, 2.343622959392873e-25]","[2.40809645169525e-25, 2.421787935166885e-25]","[1.695424064328725e-26, 1.880711845959311e-26]","[1.414450610496392e-26, 1.667186021000073e-26]","[4.971686205500689e-26, 4.870264469679713e-26]","[4.902705567201027e-26, 4.795282745040444e-26]"
22,60,3950,500,4000,"[[0.020256456667462737, 0.0055586206886022935, -0.00015247873605441005, -4.727117954243424e-05], [0.00555862143571721, 0.02025505042367605, 3.6411527859661445e-06, -0.00017742540301736003], [0.00015255976398924646, -3.424012082604624e-06, -0.018670313971198206, -0.005553640914416841], [-4.692059162238439e-05, -0.0001774063186961141, 0.005553638551032121, -0.018668907729595986]]","[[ 1.00000000e+00  2.74412291e-01 -7.52741403e-03 -2.33363516e-03]
 [ 2.74412328e-01  9.99930578e-01  1.79752700e-04 -8.75895552e-03]
 [ 7.53141413e-03 -1.69033121e-04 -9.21696932e-01 -2.74166455e-01]
 [-2.31632770e-03 -8.75801339e-03  2.74166338e-01 -9.21627510e-01]]","[-3.191049661781927e-19, -4.603748308650692e-19]","[5.724266217944165e-20, -8.43896358743914e-19]","[0.0202091854769185, 0.020303727835951895]",,,"[2.343197800700401e-25, 2.369208289577368e-25]","[2.420307072249118e-25, 2.442552048279553e-25]","[1.62428972517939e-26, 1.86766416471665e-26]","[1.380730395387066e-26, 1.687963042592438e-26]","[4.95590689209919e-26, 4.872741639313642e-26]","[4.890651412543691e-26, 4.80045822770183e-26]"
23,60,3950,500,4000,"[[0.01869110072325576, 0.0043706567486576225, 0.0004411514586115215, -4.629880680898904e-05], [0.004370660809913381, 0.018671336028908227, 0.00011977221919546769, -0.0007262155807842652], [-0.000441135836837081, -0.00011982300772383193, -0.017857079462317488, -0.0033708758495677995], [-4.6063669836383405e-05, -0.000726182759612611, 0.0033708796989482632, -0.01783731476876206]]","[[ 1.          0.23383624  0.02360222 -0.00247705]
 [ 0.23383646  0.99894256  0.00640798 -0.03885355]
 [-0.02360138 -0.0064107  -0.9553787  -0.18034657]
 [-0.00246447 -0.03885179  0.18034677 -0.95432126]]","[-1.5476448962147137e-19, -4.8655925325435566e-20]","[3.566221043014317e-19, 4.923342734952431e-19]","[0.018644801906296613, 0.01873739951986418]",,,"[2.371934092596338e-25, 2.40849181371653e-25]","[2.441122324580168e-25, 2.474774544479584e-25]","[1.524859634098834e-26, 1.836226510065974e-26]","[1.33243318758279e-26, 1.703946440885276e-26]","[4.937566537430869e-26, 4.880352805742818e-26]","[4.877765904635731e-26, 4.811997340066221e-26]"
24,60,3950,500,4000,"[[0.016275689116895344, 0.0026102481702240466, 0.0013505446059328772, -8.152149944480461e-05], [0.002610246120464797, 0.016164206600686726, 0.00013519036226208696, -0.0013295027558640144], [-0.0013505475337212591, -0.00013522239884167957, -0.016052085297599886, -0.0006247362439070827], [-8.153862521530079e-05, -0.0013295035221865801, 0.0006247368480607561, -0.01594060278141175]]","[[ 1.          0.16037712  0.08297926 -0.00500879]
 [ 0.160377    0.99315037  0.00830628 -0.08168642]
 [-0.08297944 -0.00830824 -0.98626148 -0.03838463]
 [-0.00500984 -0.08168647  0.03838466 -0.97941185]]","[-3.287707361297134e-19, -3.882724333121235e-19]","[6.985838281448347e-19, -8.310917623181541e-20]","[0.016194167608634496, 0.016357210607435342]",,,"[2.421752754708081e-25, 2.47371183115682e-25]","[2.478498088552222e-25, 2.528895627024656e-25]","[1.380272737252902e-26, 1.761891088298107e-26]","[1.263193182040786e-26, 1.699510052943802e-26]","[4.911389299503398e-26, 4.892128348931763e-26]","[4.860035814518464e-26, 4.8301143138831e-26]"
25,60,3950,500,4000,"[[0.011567517711167463, -0.0005693321094352184, 0.0031793120906896603, -0.00037839673023720873], [-0.000569306251636658, 0.010996629844132522, -0.0002920111640693384, -0.0015953333981411928], [-0.0031793392202348666, 0.00029209654577042727, -0.011167425132517042, 0.0029229455839578436], [-0.0003782076424629631, -0.001595326995257152, -0.0029229246058648777, -0.010596537266453139]]","[[ 1.         -0.04921817  0.27484826 -0.03271201]
 [-0.04921594  0.95064733 -0.02524406 -0.13791493]
 [-0.2748506   0.02525145 -0.96541241  0.25268564]
 [-0.03269566 -0.13791438 -0.25268382 -0.91605974]]","[1.4306996259042357e-19, 2.56487524156377e-19]","[-3.394344644366504e-19, 2.694844306730686e-19]","[0.011189120974838937, 0.011945914434901358]",,,"[2.565236561015744e-25, 2.649277185606489e-25]","[2.596915111946131e-25, 2.682348071016667e-25]","[1.126646824291099e-26, 1.530182875463454e-26]","[1.144364452054094e-26, 1.585117401088421e-26]","[4.860653176963691e-26, 4.910581690050171e-26]","[4.825298322297113e-26, 4.862238542059338e-26]"
26,60,3950,500,4000,"[[0.08463526732913017, 0.045231741415563034, -0.04574528743246092, -0.0022862303464944254], [-0.053719270246141294, -0.057431733177626225, 0.043903736282131504, -0.026061040527466044], [-0.0061660696755148, -0.039529019580914766, -0.02895749453018541, 0.02561836079187175], [-0.03492832936083252, -0.014294157533175375, 0.048434663684132954, 0.041098764933678505]]","[[ 1.          0.53443136 -0.54049912 -0.02701274]
 [-0.63471496 -0.67857921  0.51874045 -0.30792176]
 [-0.07285461 -0.46705139 -0.34214454  0.30269132]
 [-0.41269237 -0.16889127  0.57227519  0.48559857]]","[2.6674155537438827e-19, 1.1044868352045632e-19]","[-4.760860935737963e-19, 3.792329816170681e-20]","[0.025849642126861718, 0.027284953053179257]",,,"[2.377084161354245e-25, 2.425557681196562e-25]","[2.408870654393869e-25, 2.454470331627683e-25]","[1.090056331317409e-26, 1.271579016879882e-26]","[1.091574583834688e-26, 1.334156992272847e-26]","[4.611852580566822e-26, 4.637798365208571e-26]","[4.579778306968604e-26, 4.598695990665342e-26]"
