azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
44,60,3350,500,4000,"[[0.0013258367799581726, 0.0008664096773077962, -0.00011803036415988845, 0.000897410215682527], [-0.0010426412763623947, -0.0005946911739769404, 0.00018419716681588734, -0.0009420275041567059], [-0.0006803036238738453, -0.0007290117378754063, -0.00013290695365182075, -0.00031873472425975144], [-0.00014152080828339325, -0.00023119515273592613, 0.00038760738944696273, 6.510474834363396e-05]]","[[ 1.          0.6534814  -0.0890233   0.67686327]
 [-0.78640244 -0.44854026  0.13892899 -0.71051544]
 [-0.51311265 -0.54985029 -0.10024383 -0.24040269]
 [-0.10674075 -0.17437678  0.29234925  0.04910465]]","[-5.78680640489745e-20, 2.795019602641179e-19]","[-1.0198142333737152e-18, -4.670142980117012e-19]","[0.0033163215142129636, 0.0006390654008095114]",,,"[2.345539252664374e-25, 2.342502168631362e-25]","[2.420419541927525e-25, 2.417636694457804e-25]","[1.11803135337522e-26, 1.081677755548555e-26]","[6.227915796120584e-27, 5.813014643667316e-27]","[4.79057824659674e-26, 4.809598581240913e-26]","[4.74942398525626e-26, 4.771011430741575e-26]"
45,60,3350,500,4000,"[[0.0009814403742825697, 0.0006189461314527404, -0.0001878947124321632, 0.0006868621558905012], [-0.0007899015176657228, -0.00043009558434291533, 0.0002193491746285475, -0.0006810983673495322], [-0.0005094027954112563, -0.000505259215648654, -1.7586271846147756e-05, -0.0002773840415282529], [-8.21142022515664e-05, -0.00012598443335678876, 0.00024480183020022264, 6.316311558881751e-05]]","[[ 1.          0.63065077 -0.19144791  0.69985113]
 [-0.80483903 -0.43822895  0.2234972  -0.69397835]
 [-0.51903591 -0.51481397 -0.01791884 -0.28262954]
 [-0.08366703 -0.12836687  0.24943118  0.06435757]]","[3.4294650952683005e-19, -8.240292363683454e-21]","[-8.860280137175496e-19, -3.564578374590946e-19]","[0.0025286042233536093, 0.0004464848033629083]",,,"[2.338330264994509e-25, 2.335834456079545e-25]","[2.413022578761904e-25, 2.411175376117695e-25]","[9.912169853318542e-27, 9.7153032415391e-27]","[5.078844786317946e-27, 4.784583395170308e-27]","[4.751269456968193e-26, 4.76178873463191e-26]","[4.716186826264738e-26, 4.729772612127606e-26]"
0,60,3500,500,4000,"[[0.014911044188395325, -0.010791416062331825, -1.991169064613485e-09, 3.8686551541153614e-08], [-0.010791416062076587, 0.014911044187952706, -7.319661504462823e-08, -2.8856681084682085e-08], [1.911715822538015e-08, -5.700478605012639e-08, -0.0053221857620309575, -0.008806754048341248], [-8.151022112628188e-08, 9.192211228465783e-08, 0.00880675404820103, -0.005322185762364281]]","[[ 1.00000000e+00 -7.23719676e-01 -1.33536528e-07  2.59448977e-06]
 [-7.23719676e-01  1.00000000e+00 -4.90888593e-06 -1.93525555e-06]
 [ 1.28208045e-06 -3.82299089e-06 -3.56929112e-01 -5.90619539e-01]
 [-5.46643281e-06  6.16469988e-06  5.90619539e-01 -3.56929112e-01]]","[2.930251858218727e-19, -1.9916706492251306e-19]","[-4.974040383582419e-19, 2.7071910220891827e-19]","[0.01491108286682933, 0.014911005493726284]",,,"[2.277080229162261e-25, 2.277077719445867e-25]","[2.280808953635821e-25, 2.280805860779728e-25]","[1.661750284851196e-26, 1.661747690086459e-26]","[1.807007276617611e-26, 1.807008768777174e-26]","[4.578999337067658e-26, 4.578993498001571e-26]","[4.550403533464743e-26, 4.550397969963234e-26]"
1,60,3500,500,4000,"[[0.0148922706101992, -0.01077585200987137, -0.00017481455721346544, 7.630857547860675e-05], [-0.010775850982779259, 0.014886739344828816, 0.00021620078923558465, -0.000285600352893772], [0.00017483996977848032, -0.0002161781436057914, -0.005388566736608324, -0.008750516488243782], [7.639534447390038e-05, -0.00028565624209948956, 0.008750515421043187, -0.0053830354714362524]]","[[ 1.         -0.72358691 -0.01173861  0.00512404]
 [-0.72358684  0.99962858  0.01451765 -0.01917776]
 [ 0.01174032 -0.01451613 -0.36183648 -0.5875878 ]
 [ 0.00512987 -0.01918151  0.58758773 -0.36146506]]","[-3.7625083267136903e-19, 2.498284713029155e-19]","[2.854457716068468e-19, 4.196870062342109e-19]","[0.014968579177528966, 0.014815962026654838]",,,"[2.279530909857126e-25, 2.276639225645869e-25]","[2.283381069069964e-25, 2.280156725398514e-25]","[1.673204446254331e-26, 1.653530750099097e-26]","[1.818641106304103e-26, 1.798822982430748e-26]","[4.584725981045139e-26, 4.576738824619262e-26]","[4.556163971092291e-26, 4.547995956603669e-26]"
2,60,3500,500,4000,"[[0.014835332182243158, -0.010726760858787612, -0.000362217047931164, 0.00014057682350612088], [-0.010726758711856287, 0.014813689254521476, 0.0004246364162371201, -0.0005571054205691986], [0.0003622822260055223, -0.00042476368951196254, -0.005588367006712153, -0.00857867692714939], [0.0001405726896403486, -0.00055704973110816, 0.008578680475741644, -0.005566724079387871]]","[[ 1.         -0.72305498 -0.02441584  0.00947581]
 [-0.72305484  0.99854112  0.02862332 -0.03755261]
 [ 0.02442023 -0.0286319  -0.37669308 -0.57825985]
 [ 0.00947553 -0.03754885  0.57826009 -0.37523421]]","[4.377019859443022e-19, 6.168426874114699e-19]","[4.8420885845834974e-20, -8.0473512252198715e-19]","[0.014975908997596448, 0.014694755350737266]",,,"[2.284223571486393e-25, 2.278183699885336e-25]","[2.288110075402039e-25, 2.281387460445687e-25]","[1.688289638239951e-26, 1.648335724652591e-26]","[1.834069591621313e-26, 1.793940947651242e-26]","[4.594622355567955e-26, 4.577750020447131e-26]","[4.565985877290708e-26, 4.548749212080372e-26]"
3,60,3500,500,4000,"[[0.014738214631926984, -0.010634207384218409, -0.0005758102452604179, 0.00018003797145322057], [-0.010634206179500382, 0.014691296649861416, 0.0006171223708108493, -0.0007974562870835654], [0.0005758630621725648, -0.0006173009369421662, -0.005928238626672118, -0.008280771542635821], [0.00017994017277515916, -0.0007973341370190398, 0.008280781179314776, -0.005881320645611674]]","[[ 1.         -0.72153973 -0.0390692   0.01221572]
 [-0.72153965  0.99681658  0.04187226 -0.05410807]
 [ 0.03907278 -0.04188438 -0.40223587 -0.56185717]
 [ 0.01220909 -0.05409978  0.56185782 -0.39905245]]","[1.0397881396866296e-19, -4.809493802068867e-19]","[-8.043762472279685e-19, 2.9570504926107465e-20]","[0.014918252595258762, 0.014558176652548348]",,,"[2.291696794345248e-25, 2.281941800634064e-25]","[2.295525600656811e-25, 2.284700917728926e-25]","[1.707684765653186e-26, 1.646082799231008e-26]","[1.853963097685498e-26, 1.792405513700971e-26]","[4.610289789823431e-26, 4.582384502926366e-26]","[4.581486557356838e-26, 4.553027790995389e-26]"
4,60,3500,500,4000,"[[0.014595639469837503, -0.010479534229780384, -0.0008309821953446483, 0.00018022611284664573], [-0.010479529096715913, 0.014516666939541607, 0.000783019538929713, -0.0009812402644599504], [0.0008310396762480464, -0.0007831093916355142, -0.006419664461820267, -0.007832899579432931], [0.00018025953915531533, -0.0009812233792051176, 0.007832902463830631, -0.006340691931743866]]","[[ 1.         -0.71799076 -0.05693359  0.01234794]
 [-0.71799041  0.99458931  0.0536475  -0.06722832]
 [ 0.05693753 -0.05365365 -0.43983441 -0.53666025]
 [ 0.01235023 -0.06722716  0.53666045 -0.43442372]]","[2.2661132239255642e-20, -8.72895693285849e-20]","[1.158466990749264e-18, 7.762869532178366e-19]","[0.014775865574640218, 0.014415413349143154]",,,"[2.302974932434472e-25, 2.288462199323341e-25]","[2.306629346368584e-25, 2.29058938823291e-25]","[1.73267498241982e-26, 1.646808063571502e-26]","[1.87959791974785e-26, 1.794490342942853e-26]","[4.635243592538167e-26, 4.59175464148003e-26]","[4.606210034593582e-26, 4.56197554187012e-26]"
5,60,3500,500,4000,"[[0.014394140719072211, -0.010224239905120745, -0.00114963685851873, 0.00012063347709688097], [-0.010224225627043348, 0.014279664361332465, 0.0009066677834166846, -0.0010601495138062248], [0.0011497250902024198, -0.0009065931219115934, -0.007086293470807064, -0.007183619533401575], [0.0001210021652446688, -0.0010603510443176127, 0.007183595989704892, -0.006971817116378783]]","[[ 1.         -0.71030568 -0.07986839  0.00838073]
 [-0.71030469  0.99204702  0.06298867 -0.07365146]
 [ 0.07987452 -0.06298348 -0.49230403 -0.49906553]
 [ 0.00840635 -0.07366546  0.4990639  -0.48435105]]","[5.627569540366572e-19, 5.8446713789505375e-19]","[5.868719695780695e-19, -8.957278549209717e-19]","[0.014514774188267302, 0.014273507234204882]",,,"[2.320119926453714e-25, 2.298903160538197e-25]","[2.323428766430676e-25, 2.300095798467577e-25]","[1.766072472922574e-26, 1.65078920223325e-26]","[1.913775689905998e-26, 1.800931393200216e-26]","[4.678695144677218e-26, 4.608917647434113e-26]","[4.649413525112483e-26, 4.578714986229385e-26]"
6,60,3500,500,4000,"[[0.014074551632992689, -0.00975237654732851, -0.0015735871946179181, -4.67057242873255e-05], [-0.0097523739825604, 0.013925685134037049, 0.000948954452499927, -0.0008884675321070726], [0.00157360069424161, -0.0009490357346966264, -0.008010212862042208, -0.006157746137111162], [-4.678636544063673e-05, -0.0008884088630573374, 0.00615775521404245, -0.00786134636338539]]","[[ 1.         -0.69290851 -0.11180372 -0.00331845]
 [-0.69290832  0.989423    0.06742342 -0.06312581]
 [ 0.11180468 -0.0674292  -0.56912739 -0.43750922]
 [-0.00332418 -0.06312165  0.43750987 -0.55855039]]","[-3.0488970762218076e-19, -6.189870393344847e-20]","[2.207879999155595e-19, -1.1283336349244289e-19]","[0.014027845901068653, 0.014121257349592454]",,,"[2.348511632356316e-25, 2.316184721044883e-25]","[2.351135862363068e-25, 2.31583545808612e-25]","[1.8181471009374e-26, 1.660243082079511e-26]","[1.966566306909325e-26, 1.814942511335521e-26]","[4.783835221175928e-26, 4.647511210192029e-26]","[4.754217007626292e-26, 4.617000818425749e-26]"
7,60,3500,500,4000,"[[0.013540297004587493, -0.009512761822195973, -0.002613231545271957, -0.0002355083010076131], [-0.009512756015728405, 0.013211178864937147, 0.0012516048222970554, -0.0005944136604937741], [0.0026132461154306868, -0.001251669882363428, -0.008611740399398993, -0.004130722367373656], [-0.00023558115435381554, -0.0005943695884005755, 0.004130732863419074, -0.008282622259967232]]","[[ 1.         -0.70255193 -0.19299662 -0.01739314]
 [-0.7025515   0.97569343  0.09243555 -0.0438996 ]
 [ 0.1929977  -0.09244036 -0.63600824 -0.30506882]
 [-0.01739852 -0.04389635  0.30506959 -0.61170167]]","[3.2742298338339155e-19, 3.538745694304152e-19]","[-5.010441110867428e-19, -9.565173801003547e-21]","[0.013304788696336797, 0.013775805298095611]",,,"[2.37983873775373e-25, 2.340097545998314e-25]","[2.38149864275637e-25, 2.336951318137977e-25]","[1.849593445621137e-26, 1.660471233335557e-26]","[1.992909320552211e-26, 1.823201578701803e-26]","[4.880727540485549e-26, 4.689306119601847e-26]","[4.849599883539704e-26, 4.658775993256328e-26]"
8,60,3500,500,4000,"[[0.013133067377479513, -0.009109015915622893, -0.003709497334921588, -0.0003168365116979835], [-0.00910899702288381, 0.012497345177922153, 0.0015596358806181368, 1.606624009055195e-05], [0.0037095412143777996, -0.0015597459966913395, -0.00914857458502848, -0.0018094207489011275], [-0.00031686593368942693, 1.608782622300811e-05, 0.0018094257092403402, -0.008512852385771204]]","[[ 1.         -0.69359394 -0.28245476 -0.0241251 ]
 [-0.6935925   0.95159378  0.11875641  0.00122334]
 [ 0.2824581  -0.11876479 -0.69660608 -0.13777594]
 [-0.02412734  0.00122499  0.13777632 -0.64819986]]","[-5.573381176857292e-20, -6.906591310180135e-19]","[1.9321398182059744e-19, -1.3608555905332882e-19]","[0.012816230858804413, 0.01344990388185541]",,,"[2.469545382612655e-25, 2.404123514324615e-25]","[2.468669120300452e-25, 2.394890285697067e-25]","[1.888558158047744e-26, 1.634283992260748e-26]","[2.034301318783554e-26, 1.824244776869208e-26]","[4.915641923957001e-26, 4.730591383667021e-26]","[4.884056553517253e-26, 4.70127060482964e-26]"
9,60,3500,500,4000,"[[0.015927582926799296, -0.006984246902879379, -0.0030969594220797217, -0.0005101694546720064], [-0.006984246541076616, 0.015484341390055879, 0.0006870542539684343, 0.001897258672413009], [0.00309696303613734, -0.0006870681366952845, -0.014275397307528512, -0.0006236278458715221], [-0.0005101524685103537, 0.001897254976886367, 0.0006236251931404905, -0.013832155770793182]]","[[ 1.         -0.43850011 -0.19444001 -0.03203056]
 [-0.43850009  0.97217145  0.04313613  0.1191178 ]
 [ 0.19444024 -0.043137   -0.8962689  -0.03915395]
 [-0.0320295   0.11911757  0.03915379 -0.86844035]]","[1.0181993311020727e-19, -5.47368885115623e-19]","[-5.757198096231657e-20, 5.027719733208252e-19]","[0.015417413463734101, 0.01643775237252265]",,,"[2.462731089553186e-25, 2.407816236313439e-25]","[2.459803184679119e-25, 2.400281663794624e-25]","[2.218209572265046e-26, 1.769303929959064e-26]","[2.379571793913447e-26, 1.940626796215614e-26]","[5.096622700026925e-26, 4.900421419753366e-26]","[5.057233874270194e-26, 4.863960486501009e-26]"
10,60,3500,500,4000,"[[0.017592572200556125, -0.006045572354188751, -0.002412792957675953, -0.00041932431644385235], [-0.006045569379627978, 0.017363652468844058, 0.0003344612911585878, 0.0013758148541481163], [0.0024128094516406547, -0.00033453250170889927, -0.016335803115591827, -0.0024090501918648958], [-0.00041927229205040463, 0.0013758106117174552, 0.0024090435598022363, -0.016106883383995154]]","[[ 1.         -0.34364346 -0.13714839 -0.0238353 ]
 [-0.34364329  0.98698771  0.01901151  0.0782043 ]
 [ 0.13714933 -0.01901555 -0.92856252 -0.13693564]
 [-0.02383235  0.07820406  0.13693527 -0.91555022]]","[2.307649268503086e-19, 9.660265789146209e-21]","[7.810506176557678e-19, 1.9816620588233218e-19]","[0.017173247874763212, 0.018011896507194366]",,,"[2.409028107626358e-25, 2.37786792872054e-25]","[2.411600866773342e-25, 2.378273723486076e-25]","[2.241903139664184e-26, 1.902408494865908e-26]","[2.372133741471832e-26, 2.029613627210531e-26]","[5.076579865938173e-26, 4.927846097339637e-26]","[5.033907475611851e-26, 4.885513340470581e-26]"
11,60,3500,500,4000,"[[0.018402942213587258, -0.005496770456206007, -0.0019271016471384852, -0.00033064785025427215], [-0.005496769060031556, 0.018278278746410567, 0.0002115056198643329, 0.000839648408402513], [0.0019270978994208657, -0.00021151167118675933, -0.017166984256640944, -0.003687054185698551], [-0.0003306929001782726, 0.0008396560241062104, 0.0036870564916397434, -0.017042320789493397]]","[[ 1.         -0.29868976 -0.10471704 -0.01796712]
 [-0.29868969  0.99322589  0.01149303  0.04562577]
 [ 0.10471684 -0.01149336 -0.93283911 -0.20035134]
 [-0.01796957  0.04562618  0.20035147 -0.92606501]]","[-3.2357544520472214e-19, 8.535911532177145e-22]","[-5.847520284772906e-19, 5.755113963298635e-19]","[0.018072294353494486, 0.018733590053643032]",,,"[2.382961951765906e-25, 2.366808119003387e-25]","[2.389471858042333e-25, 2.371573101085953e-25]","[2.220923339320843e-26, 1.995082214020373e-26]","[2.326727719999723e-26, 2.099561755281661e-26]","[5.057558293961567e-26, 4.944779631198135e-26]","[5.013274311120894e-26, 4.899529021670123e-26]"
12,60,3500,500,4000,"[[0.018729048157069685, -0.005219066542966153, -0.0014807257194644754, -0.00023167492022224733], [-0.005219069288663211, 0.018665031304672824, 0.00017190248709789406, 0.00034366776887523765], [0.0014807260333570584, -0.0001718503807709472, -0.017429390670595853, -0.004435281868068764], [-0.00023161105138442027, 0.0003436521309466266, 0.004435279744045744, -0.01736537381829311]]","[[ 1.         -0.2786616  -0.07906038 -0.01236982]
 [-0.27866175  0.99658195  0.00917839  0.01834945]
 [ 0.0790604  -0.00917561 -0.93060739 -0.23681299]
 [-0.01236641  0.01834862  0.23681288 -0.92718934]]","[-2.2054429034126366e-19, 2.233831486359073e-19]","[-1.1295847152167295e-19, 3.083907775923987e-19]","[0.018497373226777532, 0.018960723066969772]",,,"[2.368516752952936e-25, 2.364054969460912e-25]","[2.377173086938746e-25, 2.370768443417702e-25]","[2.185770749562618e-26, 2.062038515575076e-26]","[2.277248986164688e-26, 2.157298860812012e-26]","[5.038339781589703e-26, 4.956005588103638e-26]","[4.99335779163371e-26, 4.909504849036993e-26]"
13,60,3500,500,4000,"[[0.018731368296871054, -0.005119626480464857, -0.0010395063940187702, -0.00011910693497313012], [-0.005119626701787461, 0.018701042162714652, 0.00016286888794522206, -0.00011788251671904221], [0.0010395535355606441, -0.0001628133697758737, -0.01739082439094768, -0.004708737976520105], [-0.0001186852378764406, -0.00011794957758540491, 0.004708725649275948, -0.017360498259297526]]","[[ 1.         -0.27331834 -0.05549549 -0.00635869]
 [-0.27331835  0.998381    0.00869498 -0.00629332]
 [ 0.055498   -0.00869202 -0.92843321 -0.25138249]
 [-0.00633618 -0.0062969   0.25138183 -0.92681421]]","[-3.098760424569062e-19, -5.144282831179104e-19]","[3.9234214310524748e-19, -3.2170795508612766e-20]","[0.018612261351765472, 0.018850475221582057]",,,"[2.361329129138131e-25, 2.367018506947911e-25]","[2.370652394695154e-25, 2.373968312433747e-25]","[2.144968310786254e-26, 2.112072731960219e-26]","[2.230421962471695e-26, 2.207256462582782e-26]","[5.020292460820538e-26, 4.965010302611868e-26]","[4.975161377125027e-26, 4.918257924786969e-26]"
14,60,3500,500,4000,"[[0.018489012011484007, -0.005137755386922169, -0.0005934005526259545, 4.280576655685503e-06], [-0.005137757097858126, 0.018470456024149658, 0.00015670316861263238, -0.0005560023194653898], [0.0005933874749584797, -0.0001568326310331325, -0.01716364718299759, -0.004564166934350519], [4.03274247999714e-06, -0.000555950004410086, 0.004564173081308523, -0.01714509119676025]]","[[ 1.00000000e+00 -2.77881554e-01 -3.20947681e-02  2.31520032e-04]
 [-2.77881646e-01  9.98996378e-01  8.47547552e-03 -3.00720406e-02]
 [ 3.20940608e-02 -8.48247764e-03 -9.28316082e-01 -2.46858347e-01]
 [ 2.18115629e-04 -3.00692111e-02  2.46858679e-01 -9.27312459e-01]]","[1.0864994755186063e-19, -9.103762710710597e-20]","[-2.6300898396372853e-19, -4.736582972573693e-19]","[0.01849329257807201, 0.018484731424765304]",,,"[2.359619305043931e-25, 2.374928986337608e-25]","[2.368396288121507e-25, 2.380787297720899e-25]","[2.100397903498469e-26, 2.150825961759384e-26]","[2.186332035616391e-26, 2.252854225822708e-26]","[5.004014126762189e-26, 4.973776526284048e-26]","[4.959121478256488e-26, 4.927419161891287e-26]"
15,60,3500,500,4000,"[[0.018033980677721183, -0.005232136509750148, -0.00013647946782450362, 0.00013171391164396116], [-0.005232131200533339, 0.018005731945973887, 0.00013475893472954944, -0.0009817766787527426], [0.00013647404734187788, -0.00013455571898412982, -0.01677694521395159, -0.004043248772986368], [0.0001319302509902865, -0.0009818328437096067, 0.00404324218799931, -0.01674869648347072]]","[[ 1.         -0.29012655 -0.00756791  0.00730365]
 [-0.29012625  0.99843358  0.0074725  -0.05444038]
 [ 0.00756761 -0.00746123 -0.93029628 -0.22420168]
 [ 0.00731565 -0.05444349  0.22420132 -0.92872987]]","[2.2662698221546555e-19, 3.8945525616325514e-19]","[2.4908610721716027e-19, 1.0028452467590951e-19]","[0.018165694579475807, 0.017902266756331293]",,,"[2.36267806709328e-25, 2.387923260479559e-25]","[2.369842294042067e-25, 2.391544377978959e-25]","[2.050796183175972e-26, 2.181326630917583e-26]","[2.142596927835188e-26, 2.296169971441354e-26]","[4.989550712847605e-26, 4.983480406884804e-26]","[4.945254828956521e-26, 4.938007262449002e-26]"
16,60,3500,500,4000,"[[0.017365003531240035, -0.00536939985185193, 0.00033850742079063946, 0.0002568902635769725], [-0.005369402909603537, 0.017302843283347774, 7.853845456965393e-05, -0.0014029421293054157], [-0.00033848332385909773, -7.870783528467464e-05, -0.016204037362302956, -0.003173304616286578], [0.000256858101544165, -0.0014029209340157417, 0.003173311383339861, -0.01614187711485425]]","[[ 1.         -0.30920811  0.01949366  0.01479356]
 [-0.30920828  0.99642037  0.0045228  -0.08079135]
 [-0.01949227 -0.00453256 -0.93314334 -0.18274137]
 [ 0.01479171 -0.08079013  0.18274176 -0.92956371]]","[-2.341724665863497e-19, 9.318290587406765e-19]","[6.244604006140896e-19, 4.2087465198670043e-19]","[0.017621893785223712, 0.01710811325834946]",,,"[2.370578192908406e-25, 2.406934547517195e-25]","[2.375102906631513e-25, 2.407226020057887e-25]","[1.992974119243963e-26, 2.204230402976292e-26]","[2.095527799920623e-26, 2.337639262601268e-26]","[4.976614622842759e-26, 4.994921785972416e-26]","[4.933334407093422e-26, 4.95079110001126e-26]"
17,60,3500,500,4000,"[[0.016445590147567316, -0.00551222704521021, 0.0008462274121162844, 0.00036978058834303174], [-0.005512233986435416, 0.01631808920082426, -3.403698586913203e-05, -0.001823041312212402], [-0.0008462325998607766, 3.402563158705184e-05, -0.015364396931727664, -0.001967284570432968], [0.00036966522719673173, -0.0018230205362443045, 0.001967282142503043, -0.015236895985196673]]","[[ 1.         -0.33517964  0.05145619  0.02248509]
 [-0.33518007  0.9922471  -0.00206967 -0.1108529 ]
 [-0.05145651  0.00206898 -0.93425634 -0.11962384]
 [ 0.02247808 -0.11085163  0.11962369 -0.92650345]]","[4.09794324106705e-19, 5.88811128581898e-19]","[-6.04762036958246e-19, 5.099537992608173e-19]","[0.016815370726756117, 0.016075809550472667]",,,"[2.384307155657725e-25, 2.434188553968485e-25]","[2.385109005432271e-25, 2.43003953869849e-25]","[1.921608562347835e-26, 2.217273026568506e-26]","[2.039824753057295e-26, 2.37508159423387e-26]","[4.964714785461519e-26, 5.009090084958322e-26]","[4.923026151637296e-26, 4.966835224860213e-26]"
18,60,3500,500,4000,"[[0.015183605469377106, -0.005594773793807042, 0.0014179232384965877, 0.00045147661835945264], [-0.005594751235803911, 0.01494260565580815, -0.00023952735409800082, -0.0022334833894195175], [-0.001417930149152708, 0.0002395833559907444, -0.014099229953747582, -0.0004369030022668408], [0.0004517343828604908, -0.002233533888940781, 0.0004369112803405382, -0.013858230141376531]]","[[ 1.         -0.36847466  0.09338515  0.02973448]
 [-0.36847317  0.98412763 -0.01577539 -0.14709836]
 [-0.0933856   0.01577908 -0.92858248 -0.02877465]
 [ 0.02975146 -0.14710168  0.0287752  -0.9127101 ]]","[-7.458082969712747e-20, 1.68133615825364e-20]","[1.3417114472101533e-18, 1.465288106671959e-19]","[0.015635082079224875, 0.014732128842997535]",,,"[2.406891689567251e-25, 2.47506976481518e-25]","[2.402730790881841e-25, 2.465368969147743e-25]","[1.827947534472927e-26, 2.213145752358743e-26]","[1.967269743951925e-26, 2.400793293119058e-26]","[4.953315596332163e-26, 5.028465026838598e-26]","[4.9140832586317e-26, 4.988814412938467e-26]"
19,60,3500,500,4000,"[[0.013350266229154379, -0.005445081598061438, 0.0021206882377181953, 0.0004434528608095562], [-0.005445061064631001, 0.012903442757225983, -0.0006071697098640021, -0.00258223269485393], [-0.0021207035927788957, 0.0006071941146118201, -0.012084890560716289, 0.001403867839047743], [0.00044363151930175166, -0.0025822702542755874, -0.0014038551987033646, -0.011638067089438485]]","[[ 1.         -0.40786315  0.15884988  0.03321678]
 [-0.40786161  0.96653074 -0.04547997 -0.19342181]
 [-0.15885103  0.0454818  -0.9052172   0.10515654]
 [ 0.03323016 -0.19342463 -0.1051556  -0.87174794]]","[9.681798199709415e-20, 5.967194475394773e-19]","[-4.0236229831343645e-19, -1.77366937840984e-19]","[0.013793719082454687, 0.012906813361318398]",,,"[2.449485283613938e-25, 2.548487781492365e-25]","[2.438827738959574e-25, 2.532451380881999e-25]","[1.693639655289919e-26, 2.170699710884169e-26]","[1.860678647303153e-26, 2.389757421147514e-26]","[4.942775603475339e-26, 5.066276912147805e-26]","[4.907438689092274e-26, 5.030377034354909e-26]"
20,60,3500,500,4000,"[[0.13182238224114617, 0.0016709047549927636, -0.0762757947087008, -0.023564944601613753], [-0.025335496965547044, -0.05560424150889397, 0.06337263441555907, -0.06734248290977494], [0.030530253763726055, -0.08645034471438698, -0.062180714467517176, 0.024352373733578153], [-0.06929726974313274, -0.02093664758728364, 0.09453311524801487, 0.08017670215014784]]","[[ 1.          0.01267543 -0.57862552 -0.17876285]
 [-0.1921942  -0.42181184  0.4807426  -0.51085773]
 [ 0.23160144 -0.6558093  -0.47170073  0.18473626]
 [-0.52568667 -0.15882468  0.71712492  0.60821767]]","[2.493101863554408e-19, 3.677122750576588e-19]","[1.8001805130549563e-19, -1.8418439888230986e-20]","[0.011295629533031514, 0.016213183282503204]",,,"[2.518030955875794e-25, 2.655188252116809e-25]","[2.506073568635048e-25, 2.644088974887911e-25]","[1.428946338020822e-26, 1.736205035303579e-26]","[1.603999328014348e-26, 1.908206993735374e-26]","[4.804846570626145e-26, 4.824951391132295e-26]","[4.776816241268285e-26, 4.79830545899382e-26]"
21,60,3500,500,4000,"[[0.0585581052224404, 0.0009072904506167469, -0.03471464336477286, -0.009341640213830611], [-0.014638159577344694, -0.024403313901763795, 0.03148812989957394, -0.027624399854185862], [0.014651946149032253, -0.03827415543683083, -0.02824111259426055, 0.009384237659093478], [-0.02939796999834949, -0.008731911453036582, 0.03939415571200657, 0.03703985236999415]]","[[ 1.          0.01549385 -0.59282388 -0.15952771]
 [-0.24997666 -0.41673674  0.53772453 -0.4717434 ]
 [ 0.25021209 -0.65360987 -0.48227504  0.16025515]
 [-0.50203076 -0.14911533  0.67273617  0.63253161]]","[-3.016257323846859e-19, 2.522718597419533e-19]","[2.5536673576474826e-20, -3.5178264765323755e-19]","[0.016322530421659653, 0.022518798542573066]",,,"[2.411125225417407e-25, 2.484551351370792e-25]","[2.404339038028619e-25, 2.475606099914252e-25]","[1.467920653394822e-26, 1.625051978889956e-26]","[1.622335498991132e-26, 1.793218050118041e-26]","[4.712144871123459e-26, 4.672780882387326e-26]","[4.68418087536759e-26, 4.648241672643761e-26]"
22,60,3500,500,4000,"[[0.03653942631280986, -0.0039000016185801317, -0.024030897375518754, -0.00495270117295667], [-0.00918479273869991, -0.013895983073209188, 0.019372642804685144, -0.015292781562130958], [0.015529649953186219, -0.022726889999277806, -0.02069904207207215, 0.0037569323910370545], [-0.017079017679154644, -0.004848352614832293, 0.022172974130603124, 0.022236274981969072]]","[[ 1.         -0.10673407 -0.65767035 -0.13554403]
 [-0.25136664 -0.38030107  0.53018465 -0.41852823]
 [ 0.42501078 -0.62198267 -0.56648514  0.10281859]
 [-0.46741341 -0.13268825  0.60682327  0.60855567]]","[-1.2582584949678389e-19, 2.881597026093016e-19]","[7.524145002813622e-20, 3.7889390724782763e-19]","[0.014420707705993394, 0.018942952772812667]",,,"[2.420957933715917e-25, 2.485957839345948e-25]","[2.413184642172153e-25, 2.471665720776558e-25]","[1.532272525689757e-26, 1.629387011030112e-26]","[1.688284571661972e-26, 1.824215031386983e-26]","[4.740298148640774e-26, 4.686860873869269e-26]","[4.713667444421412e-26, 4.666171819171826e-26]"
