azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
8,60,4150,500,4000,"[[0.010690045878721391, 0.004087906552856945, 0.0005060176737032749, -9.826858407943506e-05], [0.004087904026718391, 0.010671842803532186, 8.068575400484689e-05, -0.0003414829732501845], [-0.0005060205885167097, -8.072719807962624e-05, -0.009801234539428766, 0.001218905969368439], [-9.835861906599638e-05, -0.00034150341819613706, -0.001218907503410225, -0.009783031464479485]]","[[ 1.          0.38240309  0.04733541 -0.00919253]
 [ 0.38240285  0.99829719  0.00754775 -0.03194401]
 [-0.04733568 -0.00755162 -0.91685617  0.11402252]
 [-0.00920095 -0.03194593 -0.11402266 -0.91515337]]","[-1.209276197591475e-19, 3.833055386478727e-20]","[-7.370328656999404e-20, 3.357669949645797e-19]","[0.010591777288875835, 0.010788314456927713]",,,"[3.216919984134048e-25, 3.214647625948237e-25]","[3.225129559584123e-25, 3.218821469732133e-25]","[1.255946358809342e-26, 1.346011599955132e-26]","[1.098774043225293e-26, 1.243350608251553e-26]","[4.657350804361902e-26, 4.814464118084367e-26]","[4.601970552897647e-26, 4.750888895711286e-26]"
9,60,4150,500,4000,"[[0.010468299757427184, 0.003792200957207237, 0.0004746280322399191, -2.0712310422912555e-05], [0.003792200228185452, 0.010457096757721088, 8.814848938351271e-05, -3.083434519944124e-05], [-0.00047463047158395003, -8.81744740392936e-05, -0.009736080508024826, 0.0006364327385187716], [-2.0789743352920268e-05, -3.084970576938795e-05, -0.0006364345188485213, -0.009724877508483913]]","[[ 1.          0.36225567  0.04533955 -0.00197857]
 [ 0.3622556   0.99892982  0.00842052 -0.0029455 ]
 [-0.04533979 -0.008423   -0.93005366  0.06079619]
 [-0.00198597 -0.00294696 -0.06079636 -0.92898348]]","[3.297156095303545e-19, 1.8705772601802287e-19]","[1.5831438662698014e-19, -1.0809505619079783e-19]","[0.010447587441316644, 0.01048901206213992]",,,"[3.192663065197186e-25, 3.188461414353298e-25]","[3.201862178081535e-25, 3.192843093186722e-25]","[1.252010793854896e-26, 1.315565593628071e-26]","[1.0991571074565e-26, 1.223735141855026e-26]","[4.642095416962949e-26, 4.745655189411128e-26]","[4.586597639158619e-26, 4.682071427763659e-26]"
10,60,4150,500,4000,"[[0.010412298357990091, 0.003691451924158723, 0.0004791010009877539, 2.4081706135762427e-05], [0.003691450791781487, 0.010399645208742753, 8.948772414497068e-05, 0.00015875300739059056], [-0.00047911045313150924, -8.954010470339487e-05, -0.00973323255466639, 0.0002115077361281677], [2.4067231850944583e-05, 0.00015874980317744862, -0.00021150849360557304, -0.009720579405492397]]","[[ 1.          0.35452806  0.04601299  0.00231281]
 [ 0.35452795  0.99878479  0.00859443  0.01524668]
 [-0.0460139  -0.00859946 -0.93478233  0.02031326]
 [ 0.00231142  0.01524637 -0.02031333 -0.93356712]]","[-5.83953473084569e-20, 4.0940087859924505e-20]","[-3.267699814747206e-19, 2.7388867346631234e-19]","[0.010436380058444328, 0.010388216646199024]",,,"[3.176364483365855e-25, 3.171320314531795e-25]","[3.18630056903673e-25, 3.176028704694681e-25]","[1.253917523667905e-26, 1.299253972332483e-26]","[1.103862835690562e-26, 1.212413732722573e-26]","[4.641634890800285e-26, 4.714004539287038e-26]","[4.586136020942623e-26, 4.650809532115161e-26]"
11,60,4150,500,4000,"[[0.01044517930110285, 0.0036989984188065465, 0.0005099297377990301, 5.827424405981731e-05], [0.0036989984890664347, 0.010427782891674134, 9.166571271551936e-05, 0.00030213951773627967], [-0.0005099325242767292, -9.168002406957981e-05, -0.00976698640352192, -0.00011558395546680888], [5.824539393680834e-05, 0.0003021343152800047, 0.0001155830128680614, -0.009749589994118882]]","[[ 1.          0.35413451  0.04881963  0.00557906]
 [ 0.35413451  0.9983345   0.00877589  0.02892622]
 [-0.04881989 -0.00877726 -0.93507121 -0.01106577]
 [ 0.00557629  0.02892572  0.01106568 -0.93340571]]","[3.861349220147788e-20, -1.1939247741512358e-21]","[3.4562450955081837e-19, -2.941610210780463e-20]","[0.010503453539444629, 0.010386905051388446]",,,"[3.164871440481328e-25, 3.159256901367359e-25]","[3.175413817439471e-25, 3.164334984055137e-25]","[1.259767375955872e-26, 1.290070462863091e-26]","[1.111532863721325e-26, 1.205493910831352e-26]","[4.648724484400444e-26, 4.696763141243223e-26]","[4.593276829863871e-26, 4.634094689597494e-26]"
12,60,4150,500,4000,"[[0.010547318963602201, 0.00379446581242159, 0.0005643259687111657, 9.053813351128556e-05], [0.003794466035644212, 0.010522550974051203, 9.740271122445041e-05, 0.00043094288686855057], [-0.0005643276097979076, -9.740961620301647e-05, -0.009833359475655676, -0.000367864113673811], [9.051854716033835e-05, 0.0004309393606371898, 0.0003678634245009145, -0.00980859148611527]]","[[ 1.          0.35975643  0.05350421  0.008584  ]
 [ 0.35975645  0.99765173  0.00923483  0.04085805]
 [-0.05350437 -0.00923549 -0.93230891 -0.0348775 ]
 [ 0.00858214  0.04085772  0.03487743 -0.92996064]]","[7.20106756473916e-19, -1.6117033478948812e-20]","[1.7213477420625643e-19, 4.1988523921087565e-19]","[0.010637857091322277, 0.010456780824398285]",,,"[3.156840081869142e-25, 3.150649336487297e-25]","[3.167933609385196e-25, 3.156123674746317e-25]","[1.2695924669388e-26, 1.285935963844774e-26]","[1.12203594036669e-26, 1.201772147824201e-26]","[4.662722924135027e-26, 4.687846854510197e-26]","[4.607369722112834e-26, 4.625704237745799e-26]"
13,60,4150,500,4000,"[[0.010719684562626428, 0.00398299701244504, 0.0006421862099883564, 0.0001271486826549545], [0.0039829898250605174, 0.010683956918328833, 0.00010872785429979522, 0.0005694319738068447], [-0.0006421926352530559, -0.0001087878854531496, -0.009935430394304884, -0.0005537160481146323], [0.00012734123306038547, 0.0005694707803595661, 0.0005537203871868551, -0.009899702750993727]]","[[ 1.          0.37155916  0.05990719  0.01186123]
 [ 0.37155849  0.9966671   0.01014282  0.05312022]
 [-0.05990779 -0.01014842 -0.92683981 -0.05165414]
 [ 0.0118792   0.05312384  0.05165454 -0.92350691]]","[1.2776097954668632e-19, -4.590349440288469e-19]","[-3.553285519914766e-19, -1.3674037690258283e-19]","[0.010846833239376408, 0.010592535874204941]",,,"[3.151714966282629e-25, 3.14473678048438e-25]","[3.163362668058184e-25, 3.150631576162866e-25]","[1.284422844384109e-26, 1.286283930303229e-26]","[1.135952253464478e-26, 1.200919820055873e-26]","[4.686203093774735e-26, 4.685656035981554e-26]","[4.631040074880588e-26, 4.623971908572736e-26]"
14,60,4150,500,4000,"[[0.010985054509547953, 0.004299745767462283, 0.000746736666691408, 0.00017782962932850918], [0.0042997552014318275, 0.010931554605573376, 0.00012891194766223026, 0.0007528348383536482], [-0.0007467563167491288, -0.00012895985882391432, -0.010084256933008434, -0.000665692381637099], [0.00017751873820401814, 0.0007527727488896706, 0.000665679618648609, -0.010030757031388008]]","[[ 1.          0.39141779  0.06797751  0.01618832]
 [ 0.39141865  0.99512976  0.01173521  0.06853264]
 [-0.0679793  -0.01173957 -0.9179979  -0.06059983]
 [ 0.01616002  0.06852699  0.06059866 -0.91312765]]","[-1.3715006537974812e-21, 1.7591601477109767e-19]","[-3.997779340884346e-19, 6.302367534876359e-20]","[0.011162884132799433, 0.010807224874336031]",,,"[3.149666003067208e-25, 3.141337768641073e-25]","[3.16193286506175e-25, 3.14767917442491e-25]","[1.307115342796511e-26, 1.291719761050934e-26]","[1.1550841885355e-26, 1.203318890764883e-26]","[4.727765077399694e-26, 4.691901902625625e-26]","[4.673024070230696e-26, 4.630574902259345e-26]"
15,60,4150,500,4000,"[[0.011440580379575136, 0.004891604189350826, 0.0008890399980013615, 0.0002723710789368848], [0.004891592217362832, 0.011349244914110986, 0.0001683946936250864, 0.0010901684645993619], [-0.0008890311193378945, -0.00016838739691350942, -0.010317161455565204, -0.00064242608062645], [0.00027261495895538045, 0.0010902233087393789, 0.0006424364548827801, -0.010225825991474856]]","[[ 1.          0.42756609  0.07770934  0.02380745]
 [ 0.42756504  0.99201654  0.01471907  0.09528961]
 [-0.07770857 -0.01471843 -0.90180403 -0.05615328]
 [ 0.02382877  0.09529441  0.05615418 -0.89382056]]","[7.069106667259354e-20, -3.2199978808383246e-19]","[1.7869346503685001e-19, 1.7658833908358867e-19]","[0.011712951452135535, 0.01116820929455832]",,,"[3.152998736968733e-25, 3.141518530910078e-25]","[3.166035706315794e-25, 3.14831207873578e-25]","[1.348506373335906e-26, 1.306076255119852e-26]","[1.186554221326991e-26, 1.211400305721269e-26]","[4.82693628007129e-26, 4.719471265572167e-26]","[4.773044470699543e-26, 4.658306952249563e-26]"
16,60,4150,500,4000,"[[0.011410159470091762, 0.004990542811694526, 0.00042483200556294067, 0.0003326903634747779], [0.004990540926867463, 0.011303896309042681, 0.00011063381457403736, 0.001452667753786937], [-0.00042484722202696854, -0.00011069921993190311, -0.01025328726177251, 0.00018275020933852614], [0.0003326992056683604, 0.0014526692462989762, -0.0001827544425347922, -0.010147024100824464]]","[[ 1.          0.43737713  0.03723278  0.02915738]
 [ 0.43737697  0.99068697  0.00969608  0.12731354]
 [-0.03723412 -0.00970181 -0.89861034  0.01601645]
 [ 0.02915816  0.12731367 -0.01601682 -0.88929731]]","[1.2795260978669578e-19, -3.6592937870878773e-19]","[-5.663264213249262e-19, 8.504403831595154e-19]","[0.011742849827173779, 0.011077469100586455]",,,"[3.148669209689787e-25, 3.140546489872931e-25]","[3.160476205049762e-25, 3.146299690504802e-25]","[1.372826793086572e-26, 1.316342614748684e-26]","[1.209403882144926e-26, 1.22289359000246e-26]","[4.939905165727978e-26, 4.756202825262724e-26]","[4.885516504250485e-26, 4.695517641008146e-26]"
17,60,4150,500,4000,"[[0.011244337666267715, 0.004722990915715391, 0.00018579146864907502, 0.00029354401143917347], [0.004722991388796966, 0.01115786133285198, 7.188331167595153e-05, 0.0013458865968727072], [-0.0001857823899018142, -7.184247201750103e-05, -0.010188189577619293, 0.0004877977990354919], [0.000293542145793, 0.0013458871173442893, -0.0004877952402977135, -0.010101713244242708]]","[[ 1.          0.42003283  0.01652311  0.02610594]
 [ 0.42003287  0.99230934  0.00639285  0.11969461]
 [-0.01652231 -0.00638921 -0.90607289  0.04338164]
 [ 0.02610577  0.11969465 -0.04338141 -0.89838224]]","[1.33121479557737e-19, -1.187931185473089e-19]","[7.614335870635623e-19, 4.268449282558442e-19]","[0.01153788167142571, 0.010950793648866973]",,,"[3.140652255005676e-25, 3.137139826686058e-25]","[3.151429819700754e-25, 3.142316778796632e-25]","[1.35792545688493e-26, 1.314961669954937e-26]","[1.203696041451323e-26, 1.225487205395734e-26]","[4.908731333699487e-26, 4.745643138960374e-26]","[4.854929815438284e-26, 4.685936711521791e-26]"
18,60,4150,500,4000,"[[0.011170772830463893, 0.004563431430206167, 5.4789574554019426e-05, 0.00026419071234345894], [0.004563411957997315, 0.011098236971905004, 5.5090476939066436e-05, 0.0012406814397148162], [-5.479483764404198e-05, -5.506049658198254e-05, -0.010165496432369435, 0.0007423703126481741], [0.00026452575590390717, 0.0012407543902880072, -0.0007423676999864703, -0.010092960576471247]]","[[ 1.          0.40851528  0.00490473  0.02365017]
 [ 0.40851354  0.99350664  0.00493166  0.11106496]
 [-0.0049052  -0.00492898 -0.91000834  0.06645649]
 [ 0.02368017  0.11107149 -0.06645625 -0.90351498]]","[1.1502660106185165e-20, -2.878275717209044e-20]","[1.0790416129044128e-19, -2.066556962769514e-19]","[0.011434963536582202, 0.010906582112182938]",,,"[3.136041033809439e-25, 3.135586156966196e-25]","[3.145926633284466e-25, 3.140257791834396e-25]","[1.34605246370266e-26, 1.316419109105783e-26]","[1.198889005404503e-26, 1.229620424880811e-26]","[4.890520890020184e-26, 4.740167674911306e-26]","[4.837216617300315e-26, 4.681233253376418e-26]"
19,60,4150,500,4000,"[[0.011125230933112334, 0.004443600124264063, -2.6178209701990357e-05, 0.00023748915214170583], [0.004443584574665312, 0.011065170523161007, 4.825984466199222e-05, 0.0011283665218523842], [2.6170624688180743e-05, -4.822977443685628e-05, -0.010146251044579438, 0.0010099719726293234], [0.00023778075323226328, 0.001128429041303839, -0.0010099707327931977, -0.010086190636653796]]","[[ 1.          0.39941644 -0.00235305  0.0213469 ]
 [ 0.39941504  0.99460142  0.00433787  0.1014241 ]
 [ 0.00235237 -0.00433517 -0.91200363  0.09078211]
 [ 0.02137311  0.10142972 -0.090782   -0.90660506]]","[3.858034278654768e-19, 2.428158902415051e-20]","[-1.5582687814333811e-19, 6.944332607031591e-21]","[0.011362720079068217, 0.010887741775043383]",,,"[3.133537198591332e-25, 3.135489227987884e-25]","[3.142494614841633e-25, 3.139589580028764e-25]","[1.334039835890644e-26, 1.319556291755398e-26]","[1.193298368147198e-26, 1.235234415081524e-26]","[4.877570203311321e-26, 4.737358342293735e-26]","[4.824767498962755e-26, 4.679091160322083e-26]"
20,60,4150,500,4000,"[[0.01108259101667864, 0.004337817515669454, -7.316572100312407e-05, 0.00021038999379099688], [0.004337803463336747, 0.011034653691912862, 4.741180357557457e-05, 0.0010041188069506001], [7.316084061538151e-05, -4.734739064886579e-05, -0.010111112753594725, 0.0013137942338100222], [0.00021068121969025682, 0.0010041825505859828, -0.0013137921826551521, -0.01006317543093248]]","[[ 1.          0.39140825 -0.00660186  0.01898383]
 [ 0.39140698  0.99567454  0.00427804  0.09060325]
 [ 0.00660142 -0.00427223 -0.91234195  0.11854577]
 [ 0.01901011  0.09060901 -0.11854558 -0.90801649]]","[4.504175315225292e-20, -1.1352430304880602e-19]","[1.6529286222852663e-19, -8.844769289261703e-19]","[0.011292981004321785, 0.01087220101696886]",,,"[3.132853647770798e-25, 3.136857937631306e-25]","[3.140768370360883e-25, 3.140255740736379e-25]","[1.320339578142224e-26, 1.323872577499579e-26]","[1.186027144656686e-26, 1.242363871333978e-26]","[4.867444709757547e-26, 4.736499698967417e-26]","[4.815212400990665e-26, 4.678840784437273e-26]"
21,60,4150,500,4000,"[[0.011024737463254861, 0.0042282751028438845, -9.119158802820161e-05, 0.00018085879527154143], [0.004228276276696133, 0.010988887607299793, 5.0195571095271445e-05, 0.0008635101676635383], [9.121176833612167e-05, -5.011003792895508e-05, -0.010042351269720987, 0.0016680795919639447], [0.00018082117168444678, 0.000863509387541798, -0.0016680759169517326, -0.010006501413973502]]","[[ 1.          0.38352615 -0.00827154  0.01640482]
 [ 0.38352626  0.99674823  0.00455299  0.07832478]
 [ 0.00827337 -0.00454524 -0.91089255  0.15130334]
 [ 0.0164014   0.07832471 -0.15130301 -0.90764079]]","[1.5824635613201193e-19, -1.43850348326226e-19]","[4.491132242433848e-19, 3.336938802600955e-19]","[0.011205596252426116, 0.010843878662079955]",,,"[3.13406621844681e-25, 3.139909373585458e-25]","[3.140754029545659e-25, 3.142411294284742e-25]","[1.303529992823514e-26, 1.328881073715953e-26]","[1.176221518484836e-26, 1.251046346682645e-26]","[4.858935371133148e-26, 4.737319426395224e-26]","[4.807413870423135e-26, 4.680250991421365e-26]"
22,60,4150,500,4000,"[[0.010932349592532253, 0.00409703976155283, -7.937590745084566e-05, 0.00014568116739973447], [0.004097029603945947, 0.010908455230752663, 5.450441170329638e-05, 0.0007009240984271177], [7.93273374932771e-05, -5.459267056899025e-05, -0.00991771721701876, 0.0020845159962015673], [0.0001459929548992093, 0.0007009766009693306, -0.0020845201547154244, -0.009893822857760064]]","[[ 1.          0.37476297 -0.00726064  0.0133257 ]
 [ 0.37476204  0.99781434  0.00498561  0.06411468]
 [ 0.0072562  -0.00499368 -0.90718991  0.19067411]
 [ 0.01335422  0.06411948 -0.19067449 -0.90500425]]","[1.363954268479767e-19, -1.943524972382894e-19]","[3.5819924860902447e-19, -6.215651990404403e-19]","[0.01107803075390115, 0.010786668419260298]",,,"[3.1375096670538e-25, 3.145116534052952e-25]","[3.142705295892082e-25, 3.146455529287107e-25]","[1.281924861979274e-26, 1.333919671573726e-26]","[1.162870458710289e-26, 1.261267941332614e-26]","[4.851207522393241e-26, 4.739780543188601e-26]","[4.800632430899637e-26, 4.683335715946615e-26]"
23,60,4150,500,4000,"[[0.010779636407039815, 0.0039207697451287375, -3.089782149686135e-05, 0.00010186435955389828], [0.003920767953645557, 0.010766794463961277, 5.837815857444256e-05, 0.0005118055864183333], [3.0872663432850606e-05, -5.845927553612082e-05, -0.00970527453907698, 0.002573320113420818], [0.00010194091306266624, 0.0005118100514587996, -0.0025733222568616646, -0.009692432596302283]]","[[ 1.          0.36372004 -0.00286631  0.0094497 ]
 [ 0.36371987  0.99880868  0.0054156   0.04747893]
 [ 0.00286398 -0.00542312 -0.90033413  0.23872049]
 [ 0.0094568   0.04747934 -0.23872069 -0.89914281]]","[9.873707577145171e-20, -2.0664963057482062e-19]","[1.0355508938835072e-18, -2.0400910847491259e-19]","[0.010881500760669868, 0.010677772041672981]",,,"[3.143917308629303e-25, 3.153295774252021e-25]","[3.147252291573366e-25, 3.153108075770962e-25]","[1.253316244366012e-26, 1.337862871693305e-26]","[1.144681048141085e-26, 1.272827293979395e-26]","[4.843592156848829e-26, 4.743933416970455e-26]","[4.794333845129518e-26, 4.688222917925994e-26]"
24,60,4150,500,4000,"[[0.010528233023267839, 0.0036656605806515735, 6.78929501670925e-05, 4.283777067898284e-05], [0.0036656605564855615, 0.010523755213645767, 5.845037496073061e-05, 0.00029052649571079884], [-6.789275803981619e-05, -5.844729913485689e-05, -0.00935546257979419, 0.0031427204505482514], [4.284014301652648e-05, 0.0002905274194214385, -0.0031427203974940966, -0.009350984770172498]]","[[ 1.          0.34817434  0.00644866  0.00406885]
 [ 0.34817434  0.99957469  0.00555177  0.02759499]
 [-0.00644864 -0.00555148 -0.8886071   0.29850407]
 [ 0.00406907  0.02759508 -0.29850407 -0.88818178]]","[-2.533081784604531e-19, 2.605113174458116e-21]","[7.600498210689385e-19, -3.4174923476928534e-20]","[0.010571070788191972, 0.010485395246880648]",,,"[3.154664752599219e-25, 3.16602124980172e-25]","[3.155627577702647e-25, 3.163808274545971e-25]","[1.214546875887339e-26, 1.338672523116088e-26]","[1.119904538384062e-26, 1.285117601812471e-26]","[4.835314398845719e-26, 4.750010697162182e-26]","[4.787948234777171e-26, 4.695273619580461e-26]"
25,60,4150,500,4000,"[[0.010114441871764789, 0.0032751244342756076, 0.00024301452959991639, -4.283504448858202e-05], [0.0032751243380674264, 0.010111251251323911, 4.916294289246288e-05, 3.4985456051000306e-05], [-0.00024305829045134157, -4.913561900615895e-05, -0.008785496923953258, 0.0037929289786913433], [-4.2593429814967e-05, 3.503281634909511e-05, -0.0037929258205951465, -0.00878230630507678]]","[[ 1.          0.32380674  0.02402649 -0.00423504]
 [ 0.32380673  0.99968455  0.00486067  0.00345896]
 [-0.02403082 -0.00485797 -0.86860917  0.37500131]
 [-0.00421115  0.00346364 -0.375001   -0.86829371]]","[7.038634331224661e-21, 3.7094437012657823e-19]","[6.349864987439685e-20, -9.136619445093216e-20]","[0.01007160682179326, 0.010157276910723793]",,,"[3.172642455762209e-25, 3.186543860344473e-25]","[3.170521553651144e-25, 3.181619151695164e-25]","[1.160834970774319e-26, 1.332321997378679e-26]","[1.086044629677976e-26, 1.296443993514499e-26]","[4.825357885974825e-26, 4.758437289402674e-26]","[4.780786663774285e-26, 4.705142618033011e-26]"
26,60,4150,500,4000,"[[0.00941761638635202, 0.0026407913728457542, 0.0005477127300565865, -0.0001804701191890447], [0.0026407945531315676, 0.009396780480961497, 2.044263678230518e-05, -0.00024301273644632382], [-0.0005477769218548063, -2.044972598785991e-05, -0.007836502573096977, 0.004502669143260646], [-0.0001802285923948435, -0.00024297757762388507, -0.004502661366582572, -0.007815666669400428]]","[[ 1.          0.28040974  0.05815832 -0.01916304]
 [ 0.28041008  0.99778756  0.00217068 -0.02580406]
 [-0.05816513 -0.00217143 -0.83211104  0.47811134]
 [-0.01913739 -0.02580033 -0.47811051 -0.8298986 ]]","[5.317672302761752e-20, -6.70704386395721e-20]","[-5.2740940824369944e-21, 3.3306761280835656e-20]","[0.00923714626213431, 0.009598086500315904]",,,"[3.205427414996551e-25, 3.223381939318316e-25]","[3.19921097225314e-25, 3.214775739835443e-25]","[1.083903910049756e-26, 1.309630636286076e-26]","[1.039076599563626e-26, 1.302002829877811e-26]","[4.812049212927101e-26, 4.770153540217612e-26]","[4.77177254483892e-26, 4.719253244530212e-26]"
27,60,4150,500,4000,"[[0.008092027124261783, 0.0014368552576993635, 0.001135683268643921, -0.0004647868104691907], [0.0014368543498530905, 0.00798525412870207, -5.163458923254096e-05, -0.00045623182076585814], [-0.0011356961264555462, 5.1611880457954175e-05, -0.006043958338504297, 0.005164131697605354], [-0.00046475819853369953, -0.00045623724942917026, -0.005164128642921588, -0.00593718534299214]]","[[ 1.          0.17756432  0.14034595 -0.05743762]
 [ 0.1775642   0.98680516 -0.00638092 -0.05638041]
 [-0.14034754  0.00637812 -0.74690288  0.63817528]
 [-0.05743409 -0.05638108 -0.63817491 -0.73370804]]","[3.065948235336732e-19, -7.117680565650279e-20]","[-4.010690644070948e-19, 3.123565506458618e-19]","[0.007627240309640353, 0.00855681393007268]",,,"[3.289704009629196e-25, 3.3174006323386e-25]","[3.277714160252842e-25, 3.303487724806582e-25]","[9.610755305289647e-27, 1.238759114071431e-26]","[9.68040781024815e-27, 1.282152459332704e-26]","[4.791027272000494e-26, 4.789024815194953e-26]","[4.758203534127312e-26, 4.743017488038491e-26]"
28,60,4150,500,4000,"[[0.06955898477332084, 0.044488429356067866, -0.04003978324466545, -0.0013518206780361837], [-0.055395318745000845, -0.05311209627139162, 0.03754643120529877, -0.009603771496881734], [-0.00084465564214007, -0.019406545757204317, -0.020807839100061915, 0.02110340284440286], [-0.022690906239750737, -0.0059943233731328295, 0.03185441778955275, 0.026804136532781266]]","[[ 1.          0.63957847 -0.57562346 -0.01943416]
 [-0.79637906 -0.76355479  0.53977831 -0.13806659]
 [-0.01214301 -0.27899409 -0.29913949  0.3033886 ]
 [-0.326211   -0.08617612  0.45794829  0.38534399]]","[-1.4099184858268177e-19, 4.045806194801215e-19]","[3.3744103366739494e-19, -7.198076306177978e-20]","[0.01790898398741695, 0.018618872316536996]",,,"[3.276884629612139e-25, 3.307359429955843e-25]","[3.265557902226819e-25, 3.292065397290454e-25]","[8.670113230646504e-27, 1.014723430947092e-26]","[9.058601216535613e-27, 1.103733037656257e-26]","[4.619190322360243e-26, 4.639459414835977e-26]","[4.593033831079354e-26, 4.603648911056811e-26]"
29,60,4150,500,4000,"[[0.04532997756932298, 0.02897979810026407, -0.026685213855773337, 0.00021857201407108522], [-0.03696149262777574, -0.03456954899701958, 0.025192817902770042, -0.006264974204513191], [0.0010463331976174935, -0.011623017255501047, -0.014294796353046485, 0.012825320132973411], [-0.013591554721671983, -0.0035369769864418508, 0.019388427427739427, 0.01729562926517648]]","[[ 1.          0.63930758 -0.588688    0.0048218 ]
 [-0.8153874  -0.76262003  0.55576506 -0.13820819]
 [ 0.02308259 -0.25640907 -0.31534973  0.28293242]
 [-0.2998359  -0.07802733  0.42771756  0.38154948]]","[1.2086186564085876e-19, -8.931302630929029e-20]","[-1.887207254769143e-19, 5.722256212941388e-19]","[0.019281180998174583, 0.019096133324736624]",,,"[3.212114060230738e-25, 3.234649664589148e-25]","[3.202877819641676e-25, 3.221106338232515e-25]","[8.774855706344242e-27, 9.814257029659337e-27]","[9.119513717981947e-27, 1.067468558664851e-26]","[4.583673116705456e-26, 4.600212720838657e-26]","[4.557430565677551e-26, 4.566207723766107e-26]"
30,60,4150,500,4000,"[[0.03361372555428862, 0.02148217538889784, -0.020207166113967542, 0.0009936794306301838], [-0.02787917137161582, -0.025532589250579298, 0.018992804909740126, -0.00486725479310556], [0.0017868752343261195, -0.00787980606630121, -0.010906161318514365, 0.009013265212252656], [-0.009505771990571453, -0.0025614696932397215, 0.013701835437046478, 0.012455521058341027]]","[[ 1.          0.63908939 -0.60115818  0.02956172]
 [-0.82939844 -0.7595882   0.56503124 -0.14479962]
 [ 0.0531591  -0.23442228 -0.32445559  0.26814241]
 [-0.28279436 -0.07620309  0.40762621  0.37054866]]","[2.6417062770994386e-19, 4.0105312879669766e-20]","[-2.586785515895568e-19, 6.620255217184478e-19]","[0.018584544632611086, 0.01751731178246807]",,,"[3.181509235482173e-25, 3.199668918107866e-25]","[3.173363499230955e-25, 3.187226451766894e-25]","[8.833969055467332e-27, 9.651632329870953e-27]","[9.169635756672525e-27, 1.049037810574388e-26]","[4.570037480292058e-26, 4.58580303892565e-26]","[4.543861413533322e-26, 4.552955365020389e-26]"
31,60,4150,500,4000,"[[0.02633793169710833, 0.016808597998006075, -0.016153982849893295, 0.0014452734617870144], [-0.022150752060607987, -0.019882663710133315, 0.015062684668672083, -0.004070470899221023], [0.00215066760802287, -0.005590497813933624, -0.008720432917524248, 0.006741176248440567], [-0.007091386038133768, -0.0020180898814726794, 0.010302351398915431, 0.009391183469317322]]","[[ 1.          0.63818975 -0.61333529  0.05487422]
 [-0.84102094 -0.75490604  0.57190082 -0.15454786]
 [ 0.08165666 -0.21226032 -0.33109786  0.25594934]
 [-0.26924612 -0.07662294  0.39116023  0.35656496]]","[-1.595459181577982e-19, 2.9779358423217417e-19]","[2.70641037602296e-19, 1.117759637386317e-19]","[0.017494029335719703, 0.015673961694564625]",,,"[3.162840765433175e-25, 3.178038936616354e-25]","[3.155397008430794e-25, 3.166441107971116e-25]","[8.874392130188761e-27, 9.549221438753124e-27]","[9.213249746580877e-27, 1.036829445596786e-26]","[4.563169491494749e-26, 4.578763317302856e-26]","[4.537094520210181e-26, 4.546811255358353e-26]"
32,60,4150,500,4000,"[[0.021310119472956225, 0.013560991687401965, -0.013324839909803796, 0.0017203007071299858], [-0.01813448436486528, -0.015952720927816532, 0.012308864002499757, -0.00354569998840066], [0.0023331764004033404, -0.004044018224710191, -0.007171703900946722, 0.005231270890690661], [-0.005487080589502474, -0.0016634333182404685, 0.008019962095174908, 0.00726162201195098]]","[[ 1.          0.63636394 -0.62528227  0.08072694]
 [-0.85097995 -0.74859838  0.57760652 -0.16638574]
 [ 0.10948678 -0.18976985 -0.33653983  0.24548295]
 [-0.25748709 -0.07805838  0.37634524  0.34075933]]","[-1.467996935919442e-19, 1.671426256326442e-20]","[2.5485084323767375e-19, -9.065652368489596e-19]","[0.016340897376726237, 0.013899669028089527]",,,"[3.150159539428176e-25, 3.163161925369633e-25]","[3.143204399170623e-25, 3.152263968721569e-25]","[8.904792035276217e-27, 9.476800000184457e-27]","[9.252868420127635e-27, 1.027698392743036e-26]","[4.559365225155615e-26, 4.574855550429402e-26]","[4.533394085520806e-26, 4.543648746276567e-26]"
33,60,4150,500,4000,"[[0.01761644901794289, 0.011159575148736004, -0.01122178085367667, 0.0018860123976592806], [-0.015142716116024212, -0.01304700119246149, 0.010264751326799272, -0.0031670556772507947], [0.0024132549689536986, -0.0029405194920239935, -0.00601277007633707, 0.004164311573446234], [-0.00434693856371077, -0.0014081806385004868, 0.006381817291763252, 0.00570114553664488]]","[[ 1.          0.63347472 -0.63700584  0.10705974]
 [-0.85957823 -0.7406147   0.58267993 -0.17977832]
 [ 0.13698873 -0.16691897 -0.34131567  0.23638768]
 [-0.24675453 -0.07993556  0.36226468  0.32362626]]","[-1.6241519194664738e-19, -1.1213088828102176e-19]","[-4.906513335436885e-20, -7.049288976165379e-20]","[0.015222496226883361, 0.012278271290819086]",,,"[3.141016401272402e-25, 3.152275847448615e-25]","[3.13441534080176e-25, 3.141983063648458e-25]","[8.929431814591536e-27, 9.421959319525108e-27]","[9.289953402932068e-27, 1.020343905866604e-26]","[4.557219923889345e-26, 4.572467344491062e-26]","[4.531341297276748e-26, 4.541903506450478e-26]"
