azi,aoi,wvl,pitch,mm,dmm,reflected flux
0,60,8620,7560,"[[0.9650623876974986, -0.02872845355819731, -0.0004003783290945127, 3.903636500898842e-05], [-0.02872845179260342, 0.9650621574805898, 6.370332139147666e-05, 0.000527599377826706], [0.0004023431256026463, -2.982081516918509e-05, -0.9532544233341038, 0.1477365616987965], [6.935347496156972e-06, 0.0005306895337059595, -0.1477365456363653, -0.9532541936850105]]","[[ 1.00000000e+00 -2.97684936e-02 -4.14873001e-04  4.04495766e-05]
 [-2.97684918e-02  9.99999761e-01  6.60095370e-05  5.46699762e-04]
 [ 4.16908928e-04 -3.09004014e-05 -9.87764559e-01  1.53084986e-01]
 [ 7.18642399e-06  5.49901789e-04 -1.53084969e-01 -9.87764321e-01]]","[0.9937908407146798, 0.9363339336295641]"
0,60,8690,7560,"[[0.9650791283097603, -0.02870761633494667, -0.000394810077654142, 3.852595509779296e-05], [-0.02870761494071128, 0.9650789188899468, 5.993985535146678e-05, 0.0004931341144712992], [0.0003967248829322711, -2.726887048518461e-05, -0.9535135766878968, 0.1461692683950402], [6.975976091636764e-06, 0.0004960952531157679, -0.1461692534643008, -0.9535133678056635]]","[[ 1.00000000e+00 -2.97463861e-02 -4.09096069e-04  3.99199962e-05]
 [-2.97463846e-02  9.99999783e-01  6.21087469e-05  5.10977908e-04]
 [ 4.11080160e-04 -2.82555800e-05 -9.88015955e-01  1.51458325e-01]
 [ 7.22839805e-06  5.14046194e-04 -1.51458310e-01 -9.88015739e-01]]","[0.9937867441036929, 0.9363715114650549]"
0,60,8760,7560,"[[0.9650948433812877, -0.02869354673238511, -0.0003893843248203188, 3.799714324461965e-05], [-0.02869354565320592, 0.9650946516791118, 5.656150583161778e-05, 0.0004622731400391137], [0.0003912506790465668, -2.502323236914264e-05, -0.9537609809161985, 0.1446538204329065], [6.983724940524938e-06, 0.0004651144254302149, -0.1446538065031554, -0.9537607897238304]]","[[ 1.00000000e+00 -2.97313232e-02 -4.03467418e-04  3.93714084e-05]
 [-2.97313221e-02  9.99999801e-01  5.86071993e-05  4.78992446e-04]
 [ 4.05401274e-04 -2.59282624e-05 -9.88256219e-01  1.49885601e-01]
 [ 7.23630946e-06  4.81936494e-04 -1.49885586e-01 -9.88256021e-01]]","[0.9937883895726582, 0.9364012961391299]"
0,60,8830,7560,"[[0.9651092062896408, -0.02868576708026294, -0.0003840986963300955, 3.745596432670921e-05], [-0.02868576626920616, 0.9651090298147113, 5.351274531248317e-05, 0.0004344999700275988], [0.0003859180907091889, -2.303740131590678e-05, -0.9539972281801186, 0.1431858754346304], [6.965387432439428e-06, 0.0004372295136173448, -0.1431858623961361, -0.9539970521893784]]","[[ 1.00000000e+00 -2.97228199e-02 -3.97984698e-04  3.88100788e-05]
 [-2.97228190e-02  9.99999817e-01  5.54473473e-05  4.50208088e-04]
 [ 3.99869868e-04 -2.38702534e-05 -9.88486300e-01  1.48362356e-01]
 [ 7.21720131e-06  4.53036310e-04 -1.48362342e-01 -9.88486117e-01]]","[0.9937949728288851, 0.9364234386995925]"
0,60,8900,7560,"[[0.9651218455023431, -0.0286839127869058, -0.0003789507129956556, 3.690716887971531e-05], [-0.02868391220458971, 0.9651216822189124, 5.074833887104617e-05, 0.0004093924809500807], [0.0003807245906873521, -2.127361589236005e-05, -0.9542227352430508, 0.141761704600424], [6.926344259627594e-06, 0.0004120175200494758, -0.1417616923601706, -0.9542225724200921]]","[[ 1.00000000e+00 -2.97205093e-02 -3.92645462e-04  3.82409424e-05]
 [-2.97205087e-02  9.99999831e-01  5.25823129e-05  4.24187353e-04]
 [ 3.94483445e-04 -2.20424146e-05 -9.88707011e-01  1.46884774e-01]
 [ 7.17665266e-06  4.26907257e-04 -1.46884762e-01 -9.88706842e-01]]","[0.9938057577482254, 0.9364379322056439]"
0,60,8970,7560,"[[0.9651328506104566, -0.02868761161332539, -0.0003739376844409186, 3.635451310751348e-05], [-0.02868761122651325, 0.9651326988383298, 4.823097578469338e-05, 0.0003866019205103861], [0.0003756674414719738, -1.970086147484422e-05, -0.9544382827712897, 0.1403780760476538], [6.870903402264123e-06, 0.0003891289522150122, -0.1403780645261326, -0.9544381314376073]]","[[ 1.00000000e+00 -2.97240029e-02 -3.87446852e-04  3.76678849e-05]
 [-2.97240025e-02  9.99999843e-01  4.99734060e-05  4.00568606e-04]
 [ 3.89239099e-04 -2.04125903e-05 -9.88919072e-01  1.45449485e-01]
 [ 7.11912707e-06  4.03186931e-04 -1.45449473e-01 -9.88918915e-01]]","[0.9938204616827502, 0.9364452384873341]"
0,60,9040,7560,"[[0.965141555242513, -0.02869669350345649, -0.0003690568352072183, 3.580096885753411e-05], [-0.02869669328391689, 0.9651414135821705, 4.592969196304323e-05, 0.0003658384242839112], [0.0003707438240801043, -1.829362726213642e-05, -0.9546437953862764, 0.1390321725359275], [6.802500045383308e-06, 0.0003682733123701063, -0.1390321616646473, -0.9546436541438618]]","[[ 1.00000000e+00 -2.97331447e-02 -3.82386224e-04  3.70940083e-05]
 [-2.97331445e-02  9.99999853e-01  4.75885550e-05  3.79051573e-04]
 [ 3.84134143e-04 -1.89543463e-05 -9.89123088e-01  1.44053659e-01]
 [ 7.04818895e-06  3.81574403e-04 -1.44053648e-01 -9.89122942e-01]]","[0.9938382482049279, 0.9364448612292595]"
0,60,9110,7560,"[[0.9651476337027556, -0.02871096240886312, -0.0003643054960220432, 3.524892633073847e-05], [-0.02871096233263631, 0.965147500979274, 4.381871749987461e-05, 0.0003468573947810806], [0.0003659510170771397, -1.703022227651357e-05, -0.9548394789179974, 0.1377214748989048], [6.72394408598003e-06, 0.000349205499572089, -0.1377214646183582, -0.9548393465932942]]","[[ 1.00000000e+00 -2.97477416e-02 -3.77460902e-04  3.65217974e-05]
 [-2.97477415e-02  9.99999862e-01  4.54010516e-05  3.59382733e-04]
 [ 3.79165844e-04 -1.76451992e-05 -9.89319608e-01  1.42694724e-01]
 [ 6.96675187e-06  3.61815630e-04 -1.42694713e-01 -9.89319471e-01]]","[0.9938585955705658, 0.9364366707841006]"
0,60,9180,7560,"[[0.965151152078983, -0.02873022754560978, -0.000359680869192604, 3.470028871326996e-05], [-0.02873022759211491, 0.9651510272984545, 4.187585818531502e-05, 0.000329452232701626], [0.0003612861869345594, -1.589287135550941e-05, -0.9550258685017173, 0.1364438000709236], [6.63751636256841e-06, 0.0003317184130616892, -0.1364437903292372, -0.9550257441020479]]","[[ 1.00000000e+00 -2.97675939e-02 -3.72667917e-04  3.59532169e-05]
 [-2.97675939e-02  9.99999871e-01  4.33878757e-05  3.41347811e-04]
 [ 3.74331198e-04 -1.64667175e-05 -9.89509121e-01  1.41370395e-01]
 [ 6.87717810e-06  3.43695816e-04 -1.41370385e-01 -9.89508992e-01]]","[0.9938813790835267, 0.9364209240235887]"
0,60,9250,7560,"[[0.965151937217128, -0.02875436438336615, -0.0003551802190501016, 3.415657544743965e-05], [-0.02875436453496477, 0.9651518195328772, 4.008251272618485e-05, 0.0003134466495536283], [0.0003567465533196153, -1.486623929523195e-05, -0.9552032094851943, 0.1351971773355718], [6.545082296067692e-06, 0.0003156353697369315, -0.1351971680871607, -0.9552030921650052]]","[[ 1.00000000e+00 -2.97925780e-02 -3.68004462e-04  3.53898429e-05]
 [-2.97925782e-02  9.99999878e-01  4.15297438e-05  3.24764047e-04]
 [ 3.69627350e-04 -1.54030042e-05 -9.89692061e-01  1.40078647e-01]
 [ 6.78140098e-06  3.27031794e-04 -1.40078637e-01 -9.89691939e-01]]","[0.9939063010594155, 0.93639757232399]"
0,60,9320,7560,"[[0.9651498258408296, -0.02878327908810752, -0.0003508008629777449, 3.361900176345142e-05], [-0.028783279329615, 0.9651497145269073, 3.842267782192612e-05, 0.0002986893550128789], [0.0003523293928257719, -1.393732679874301e-05, -0.9553717140894705, 0.1339798374142017], [6.448173581716644e-06, 0.0003008047225971323, -0.1339798286188157, -0.9553716031238356]]","[[ 1.00000000e+00 -2.98226020e-02 -3.63467778e-04  3.48329356e-05]
 [-2.98226022e-02  9.99999885e-01  3.98100655e-05  3.09474599e-04]
 [ 3.65051501e-04 -1.44405837e-05 -9.89868815e-01  1.38817657e-01]
 [ 6.68100787e-06  3.11666349e-04 -1.38817648e-01 -9.89868700e-01]]","[0.9939331043878434, 0.9363665462429671]"
0,60,9390,7560,"[[0.9651446617192505, -0.02881690472873483, -0.0003465401818004415, 3.308853583092522e-05], [-0.02881690504704498, 0.9651445561494278, 3.688256252835974e-05, 0.0002850497561001597], [0.0003480320468167314, -1.309499487250996e-05, -0.9555315647010899, 0.132790182908174], [6.348052299139047e-06, 0.000287095563453054, -0.1327901745300975, -0.9555314594647181]]","[[ 1.00000000e+00 -2.98576015e-02 -3.59055171e-04  3.42834988e-05]
 [-2.98576019e-02  9.99999891e-01  3.82145434e-05  2.95344074e-04]
 [ 3.60600914e-04 -1.35679089e-05 -9.90039735e-01  1.37585782e-01]
 [ 6.57730654e-06  2.97463764e-04 -1.37585773e-01 -9.90039626e-01]]","[0.9939615659068763, 0.9363277564807825]"
0,60,9460,7560,"[[0.965136379157836, -0.02885519897766897, -0.0003423956688725664, 3.256594883878368e-05], [-0.02885519936144454, 0.9651362787888039, 3.545022296744661e-05, 0.0002724145605186467], [0.0003438519705896941, -1.232965100619217e-05, -0.9556830008342815, 0.1316267813519061], [6.245763889362917e-06, 0.0002743943201955713, -0.1316267733593013, -0.9556829007847257]]","[[ 1.00000000e+00 -2.98975353e-02 -3.54764027e-04  3.37423286e-05]
 [-2.98975357e-02  9.99999896e-01  3.67307914e-05  2.82254992e-04]
 [ 3.56272935e-04 -1.27750350e-05 -9.90205137e-01  1.36381535e-01]
 [ 6.47137961e-06  2.84306266e-04 -1.36381527e-01 -9.90205034e-01]]","[0.9939915775943788, 0.9362811796704584]"
0,60,9530,7560,"[[0.965124664838405, -0.02889813845589961, -0.0003383647938943514, 3.205183825767586e-05], [-0.02889813889531345, 0.9651245691963027, 3.411524055655949e-05, 0.0002606848430103675], [0.0003397865968376361, -1.163298835456391e-05, -0.9558259911830895, 0.1304882778399754], [6.142166081548006e-06, 0.0002626018166489465, -0.1304882702043435, -0.9558258958472843]]","[[ 1.00000000e+00 -2.99423893e-02 -3.50591800e-04  3.32100499e-05]
 [-2.99423898e-02  9.99999901e-01  3.53480144e-05  2.70104840e-04]
 [ 3.52064981e-04 -1.20533531e-05 -9.90365313e-01  1.35203547e-01]
 [ 6.36411679e-06  2.72091084e-04 -1.35203539e-01 -9.90365215e-01]]","[0.9940228027531619, 0.9362265258728264]"
0,60,9600,7560,"[[0.9651094495490536, -0.02894572224064795, -0.0003344452345043219, 3.154667881494918e-05], [-0.02894572272714613, 0.9651093582184512, 3.286844693442569e-05, 0.0002497740340335004], [0.000335833569743069, -1.099785918181912e-05, -0.9559607197255204, 0.1293734784611413], [6.037978101493025e-06, 0.000251631249835327, -0.1293734711568868, -0.955960628688769]]","[[ 1.00000000e+00 -2.99921654e-02 -3.46536069e-04  3.26871515e-05]
 [-2.99921659e-02  9.99999905e-01  3.40567041e-05  2.58803843e-04]
 [ 3.47974595e-04 -1.13954528e-05 -9.90520526e-01  1.34050577e-01]
 [ 6.25626255e-06  2.60728200e-04 -1.34050569e-01 -9.90520432e-01]]","[0.9940551712485426, 0.9361637267987614]"
0,60,9670,7560,"[[0.9650905852847517, -0.02899796641871266, -0.0003306347079015858, 3.10508305830982e-05], [-0.02899796694492685, 0.9650904978997005, 3.170204573287394e-05, 0.0002396059412629437], [0.0003319905661113171, -1.041776221459852e-05, -0.9560872719154776, 0.1282812693100811], [5.933791273725578e-06, 0.0002414062524859626, -0.128281262314064, -0.9560871848125154]]","[[ 1.00000000e+00 -3.00468856e-02 -3.42594481e-04  3.21740063e-05]
 [-3.00468862e-02  9.99999909e-01  3.28487773e-05  2.48273007e-04]
 [ 3.43999383e-04 -1.07945952e-05 -9.90671017e-01  1.32921480e-01]
 [ 6.14842934e-06  2.50138439e-04 -1.32921473e-01 -9.90670927e-01]]","[0.9940885511622864, 0.936092618356433]"
0,60,9740,7560,"[[0.9650679224895433, -0.029054904033193, -0.000326931073211498, 3.056456658269892e-05], [-0.02905490459264759, 0.9650678387262103, 3.060877129953802e-05, 0.0002301132291601103], [0.0003282554180456929, -9.887382981545005e-06, -0.9562057124817317, 0.1272106238603869], [5.830101448498301e-06, 0.0002318592783788894, -0.127210617151712, -0.9562056289893569]]","[[ 1.00000000e+00 -3.01065898e-02 -3.38764833e-04  3.16708968e-05]
 [-3.01065903e-02  9.99999913e-01  3.17167016e-05  2.38442522e-04]
 [ 3.40137114e-04 -1.02452716e-05 -9.90817009e-01  1.31815203e-01]
 [ 6.04113069e-06  2.40251772e-04 -1.31815196e-01 -9.90816923e-01]]","[0.9941228259815402, 0.9360130179467888]"
0,60,9810,7560,"[[0.9650413087851957, -0.02911658418394786, -0.0003233322740516732, 3.008808422526416e-05], [-0.0291165847710248, 0.9650412283557628, 2.958243937514987e-05, 0.0002212362050210536], [0.0003246260352220089, -9.401804459234606e-06, -0.9563160866660233, 0.1261605897881823], [5.727317256528172e-06, 0.0002229304776282449, -0.1261605833478583, -0.9563160064970065]]","[[ 1.00000000e+00 -3.01713346e-02 -3.35045009e-04  3.11780273e-05]
 [-3.01713352e-02  9.99999917e-01  3.06540654e-05  2.29250503e-04]
 [ 3.36385637e-04 -9.74238551e-06 -9.90958706e-01  1.30730766e-01]
 [ 5.93478974e-06  2.31006150e-04 -1.30730760e-01 -9.90958623e-01]]","[0.9941578924279272, 0.9359247240917334]"
0,60,9880,7560,"[[0.9650105879150483, -0.02918307143037069, -0.0003198363728282743, 2.96215208012935e-05], [-0.02918307204017567, 0.9650105105626402, 2.861749299048943e-05, 0.0002129217484879378], [0.0003211004492784035, -8.956750633843806e-06, -0.9564184207421779, 0.1251302818969525], [5.625778554735873e-06, 0.0002145665783269045, -0.1251302757076805, -0.9564183436401928]]","[[ 1.00000000e+00 -3.02411930e-02 -3.31433019e-04  3.06955397e-05]
 [-3.02411936e-02  9.99999920e-01  2.96551078e-05  2.20641878e-04]
 [ 3.32742929e-04 -9.28150504e-06 -9.91096298e-01  1.29667263e-01]
 [ 5.82975837e-06  2.22346346e-04 -1.29667257e-01 -9.91096218e-01]]","[0.9941936588041841, 0.9358275159752164]"
0,60,9950,7560,"[[0.9649755986823945, -0.02925444538858452, -0.0003164415476568706, 2.916496393391296e-05], [-0.02925444601685362, 0.9649755241768341, 2.770897744385596e-05, 0.0002051224360633066], [0.0003176768086759831, -8.548440102750291e-06, -0.9565127225302563, 0.1241188743698539], [5.525767119249822e-06, 0.0002067200184970254, -0.1241188684158306, -0.9565126482656388]]","[[ 1.00000000e+00 -3.03162540e-02 -3.27926994e-04  3.02235248e-05]
 [-3.03162547e-02  9.99999923e-01  2.87146924e-05  2.12567485e-04]
 [ 3.29207090e-04 -8.85871116e-06 -9.91229958e-01  1.28623848e-01]
 [ 5.72632834e-06  2.14223053e-04 -1.28623841e-01 -9.91229881e-01]]","[0.9942300435297236, 0.9357211527844072]"
0,60,10020,7560,"[[0.9649362318474819, -0.02933080869010068, -0.0003131461804043681, 2.871846781053034e-05], [-0.02933080933312054, 0.9649361599816879, 2.685247087681067e-05, 0.0001977958452414898], [0.0003143534668489675, -8.173523746466272e-06, -0.9565990373914832, 0.1231256135875257], [5.427521184747541e-06, 0.0001993482493213762, -0.1231256078542729, -0.9565989657576317]]","[[ 1.00000000e+00 -3.03966290e-02 -3.24525259e-04  2.97620370e-05]
 [-3.03966297e-02  9.99999926e-01  2.78282336e-05  2.04983333e-04]
 [ 3.25776416e-04 -8.47053254e-06 -9.91359849e-01  1.27599741e-01]
 [ 5.62474597e-06  2.06592149e-04 -1.27599735e-01 -9.91359775e-01]]","[0.9942670399963077, 0.9356054226480421]"
0,60,10090,7560,"[[0.9648921859364435, -0.02941224409888232, -0.0003099482653791567, 2.828201604599579e-05], [-0.02941224475339732, 0.9648921165235986, 2.604391520228243e-05, 0.0001909037322433468], [0.0003111283920188962, -7.829067058778908e-06, -0.9566772139650321, 0.1221497381502003], [5.33121133045225e-06, 0.0001924129016044197, -0.12214973262444, -0.9566771447755775]]","[[ 1.00000000e+00 -3.04824151e-02 -3.21225801e-04  2.93110634e-05]
 [-3.04824157e-02  9.99999928e-01  2.69915288e-05  1.97849806e-04]
 [ 3.22448867e-04 -8.11392938e-06 -9.91486124e-01  1.26594183e-01]
 [ 5.52518863e-06  1.99413887e-04 -1.26594177e-01 -9.91486053e-01]]","[0.9943044294940303, 0.9354799413282897]"
0,60,10160,7560,"[[0.9648433316396056, -0.02949890589165061, -0.0003068469387894909, 2.785563537673152e-05], [-0.02949890655486975, 0.9648432645102427, 2.527987699644935e-05, 0.0001844117887727234], [0.00030800069049001, -7.512309445081963e-06, -0.9567472570031452, 0.1211905741160478], [5.237026451794942e-06, 0.0001858795759296036, -0.1211905687855222, -0.9567471900890436]]","[[ 1.00000000e+00 -3.05737781e-02 -3.18027734e-04  2.88706306e-05]
 [-3.05737788e-02  9.99999930e-01  2.62010175e-05  1.91131330e-04]
 [ 3.19223526e-04 -7.78604070e-06 -9.91608923e-01  1.25606479e-01]
 [ 5.42785163e-06  1.92652599e-04 -1.25606474e-01 -9.91608854e-01]]","[0.9943422369899407, 0.9353444252387573]"
0,60,10230,7560,"[[0.9647895364961618, -0.02959092029827698, -0.0003038406080523211, 2.743927664826152e-05], [-0.02959092096777488, 0.9647894714962655, 2.45571296579238e-05, 0.0001782890232644939], [0.0003049687442997438, -7.220877841292714e-06, -0.9568091597881582, 0.1202474897684912], [5.145083370896577e-06, 0.0001797171812457464, -0.1202474846218912, -0.9568090949957914]]","[[ 1.00000000e+00 -3.06708553e-02 -3.14929419e-04  2.84406864e-05]
 [-3.06708560e-02  9.99999933e-01  2.54533541e-05  1.84795768e-04]
 [ 3.16098727e-04 -7.48440729e-06 -9.91728376e-01  1.24635980e-01]
 [ 5.33285569e-06  1.86276047e-04 -1.24635975e-01 -9.91728308e-01]]","[0.994380456253102, 0.9351986156887667]"
0,60,10300,7560,"[[0.9647305574075403, -0.02968844382088676, -0.0003009280795317914, 2.70328873485555e-05], [-0.02968844449452623, 0.9647304943965924, 2.387264362841468e-05, 0.0001725073306042519], [0.0003020313384832037, -6.952768705638216e-06, -0.9568627977208307, 0.119319868099677], [5.055492813803734e-06, 0.0001738975060712315, -0.1193198631265634, -0.9568627349100521]]","[[ 1.00000000e+00 -3.07738193e-02 -3.11929665e-04  2.80211787e-05]
 [-3.07738200e-02  9.99999935e-01  2.47454001e-05  1.78814001e-04]
 [ 3.13073258e-04 -7.20695395e-06 -9.91844604e-01  1.23682066e-01]
 [ 5.24031583e-06  1.80254999e-04 -1.23682060e-01 -9.91844539e-01]]","[0.9944190006870696, 0.93504211307762]"
0,60,10370,7560,"[[0.9646661806455545, -0.02979164829193581, -0.0002981082768083545, 2.663640447139432e-05], [-0.02979164896788389, 0.9646661194949234, 2.322384427404497e-05, 0.0001670412320446127], [0.0002991873712495524, -6.706023711507597e-06, -0.9569080674329148, 0.1184071287769669], [4.968340998329695e-06, 0.0001683949945055104, -0.1184071239676507, -0.9569080064754439]]","[[ 1.00000000e+00 -3.08828576e-02 -3.09027395e-04  2.76120434e-05]
 [-3.08828583e-02  9.99999937e-01  2.40744879e-05  1.73159623e-04]
 [ 3.10146014e-04 -6.95165213e-06 -9.91957722e-01  1.22744148e-01]
 [ 5.15032153e-06  1.74562971e-04 -1.22744143e-01 -9.91957659e-01]]","[0.9944578283961113, 0.9348745318446766]"
0,60,10440,7560,"[[0.9645961920050187, -0.02990071089635826, -0.0002953803000935956, 2.624975608577923e-05], [-0.02990071157303453, 0.9645961325965718, 2.26083314769667e-05, 0.0001618674697792127], [0.0002964359199380647, -6.478934136573895e-06, -0.95694486030612, 0.1175087032771727], [4.883702030749045e-06, 0.0001631863095803599, -0.1175086986226535, -0.9569448010841551]]","[[ 1.00000000e+00 -3.09981639e-02 -3.06221715e-04  2.72132073e-05]
 [-3.09981646e-02  9.99999938e-01  2.34381306e-05  1.67808531e-04]
 [ 3.07316079e-04 -6.71673203e-06 -9.92067840e-01  1.21821654e-01]
 [ 5.06294973e-06  1.69175776e-04 -1.21821649e-01 -9.92067778e-01]]","[0.9944969023599771, 0.9346954805998158]"
0,60,10510,7560,"[[0.9645202265762287, -0.0300158603626734, -0.0002927432481913504, 2.587285610667467e-05], [-0.03001586103871895, 0.9645201688011262, 2.202395048141704e-05, 0.0001569650349983751], [0.0002937760613611471, -6.269977543573043e-06, -0.9569729046889858, 0.1166240763715661], [4.801628507685401e-06, 0.0001582503706438223, -0.1166240718634633, -0.9569728470939997]]","[[ 1.00000000e+00 -3.11199906e-02 -3.03511777e-04  2.68245864e-05]
 [-3.11199913e-02  9.99999940e-01  2.28340991e-05  1.62738977e-04]
 [ 3.04582582e-04 -6.50061800e-06 -9.92175051e-01  1.20914081e-01]
 [ 4.97825590e-06  1.64071594e-04 -1.20914076e-01 -9.92174991e-01]]","[0.9945360863974805, 0.9345043657048145]"
0,60,10580,7560,"[[0.964438239847527, -0.03013731172633705, -0.0002901965874391676, 2.550562852588868e-05], [-0.03013731240059081, 0.9644381836051424, 2.146872542572588e-05, 0.0001523146328408], [0.0002912072408186344, -6.077776335906154e-06, -0.9569922457700065, 0.1157527639337662], [4.722176310419159e-06, 0.0001535678149551963, -0.1157527595642612, -0.9569921897016677]]","[[ 1.00000000e+00 -3.12485657e-02 -3.00897015e-04  2.64460983e-05]
 [-3.12485664e-02  9.99999942e-01  2.22603424e-05  1.57930935e-04]
 [ 3.01944934e-04 -6.30188237e-06 -9.92279450e-01  1.20020919e-01]
 [ 4.89629726e-06  1.59230326e-04 -1.20020915e-01 -9.92279391e-01]]","[0.9945755510324211, 0.9343009276125599]"
0,60,10650,7560,"[[0.9643498651003332, -0.03026530947852013, -0.0002877397812125918, 2.514798215568481e-05], [-0.03026531014997957, 0.9643498102973711, 2.094079718287142e-05, 0.0001478985437160474], [0.0002887289026640525, -5.901143355369618e-06, -0.9570026027781502, 0.1148942624328964], [4.645385560982603e-06, 0.0001491208532328942, -0.1148942581946906, -0.9570025481434414]]","[[ 1.00000000e+00 -3.13841590e-02 -2.98376960e-04  2.60776540e-05]
 [-3.13841597e-02  9.99999943e-01  2.17149376e-05  1.53366065e-04]
 [ 2.99402647e-04 -6.11929712e-06 -9.92381124e-01  1.19141679e-01]
 [ 4.81711641e-06  1.54633561e-04 -1.19141675e-01 -9.92381067e-01]]","[0.9946151740373887, 0.9340845551132997]"
0,60,10720,7560,"[[0.9642548118152829, -0.03040012082189586, -0.0002853724644110127, 2.479983442919813e-05], [-0.03040012148975962, 0.9642547583649579, 2.043868387227794e-05, 0.0001437005728476693], [0.0002863406578368812, -5.738806137974115e-06, -0.9570037642847782, 0.114048103067385], [4.571282486993941e-06, 0.0001448932512631053, -0.1140480989536173, -0.9570037109971801]]","[[ 1.00000000e+00 -3.15270616e-02 -2.95951299e-04  2.57191710e-05]
 [-3.15270623e-02  9.99999945e-01  2.11963514e-05  1.49027592e-04]
 [ 2.96955384e-04 -5.95154524e-06 -9.92480154e-01  1.18275897e-01]
 [ 4.74074117e-06  1.50264484e-04 -1.18275893e-01 -9.92480099e-01]]","[0.9946549320956921, 0.9338546904850001]"
0,60,10790,7560,"[[0.9641527065785134, -0.0305420392094094, -0.0002830944044946498, 2.446109145381714e-05], [-0.03054203987296616, 0.9641526543998422, 1.996072934822273e-05, 0.0001397058572374765], [0.0002840422591728512, -5.589922912933431e-06, -0.9569954300150054, 0.1132138343223546], [4.499900392699891e-06, 0.0001408700723101526, -0.1132138303266122, -0.9569953779937841]]","[[ 1.00000000e+00 -3.16775953e-02 -2.93619883e-04  2.53705573e-05]
 [-3.16775959e-02  9.99999946e-01  2.07028712e-05  1.44900135e-04]
 [ 2.94602979e-04 -5.79775680e-06 -9.92576615e-01  1.17423136e-01]
 [ 4.66720714e-06  1.46107636e-04 -1.17423132e-01 -9.92576561e-01]]","[0.9946947452464147, 0.9336106668608503]"
0,60,10860,7560,"[[0.9640433769538297, -0.03069137317813075, -0.0002809057573859938, 2.413168463410592e-05], [-0.03069137383680864, 0.9640433259709643, 1.950560933038117e-05, 0.0001359005691392092], [0.0002818338430789015, -5.453533015913352e-06, -0.9569774976317461, 0.112391019203748], [4.431271568192547e-06, 0.0001370374437947891, -0.112391015319993, -0.9569774468012912]]","[[ 1.00000000e+00 -3.18360915e-02 -2.91382903e-04  2.50317415e-05]
 [-3.18360922e-02  9.99999947e-01  2.02331241e-05  1.40969351e-04]
 [ 2.92345604e-04 -5.65693738e-06 -9.92670579e-01  1.16582948e-01]
 [ 4.59654791e-06  1.42148628e-04 -1.16582944e-01 -9.92670527e-01]]","[0.9947347495904305, 0.9333520032675866]"
0,60,10930,7560,"[[0.9639262962924762, -0.03084847193524837, -0.0002788065665834433, 2.381152954246858e-05], [-0.03084847258858353, 0.9639262464341838, 1.907207675884838e-05, 0.000132272105160686], [0.0002797154355594909, -5.32882958645815e-06, -0.9569495037109432, 0.1115792262162087], [4.365413399611394e-06, 0.0001333827151693906, -0.1115792224387537, -0.9569494540002472]]","[[ 1.00000000e+00 -3.20029364e-02 -2.89240544e-04  2.47026455e-05]
 [-3.20029371e-02  9.99999948e-01  1.97858247e-05  1.37222219e-04]
 [ 2.90183427e-04 -5.52825419e-06 -9.92762110e-01  1.15754935e-01]
 [ 4.52878339e-06  1.38374392e-04 -1.15754932e-01 -9.92762058e-01]]","[0.9947747676861729, 0.9330778238492639]"
0,60,11000,7560,"[[0.963801242397729, -0.03101370518740065, -0.0002767973586725155, 2.350056454558589e-05], [-0.03101370583502749, 0.9638011935968326, 1.865898503881791e-05, 0.0001288087161328323], [0.0002776875463519169, -5.215084075777546e-06, -0.95691128616898, 0.1107780450021828], [4.30235784440328e-06, 0.0001298940928313404, -0.1107780413256589, -0.9569112375110799]]","[[ 1.00000000e+00 -3.21785279e-02 -2.87193403e-04  2.43832063e-05]
 [-3.21785286e-02  9.99999949e-01  1.93597852e-05  1.33646555e-04]
 [ 2.88117025e-04 -5.41095388e-06 -9.92851269e-01  1.14938683e-01]
 [ 4.46394719e-06  1.34772697e-04 -1.14938679e-01 -9.92851218e-01]]","[0.9948149470435569, 0.9327875367025221]"
45,60,4000,7560,"[[0.7925854566090582, -0.02161863318188234, 0.01665941147187073, -0.001872068707290075], [-0.02160965304699819, 0.7904052182779702, -0.008653621640296195, -0.05563257096319701], [-0.01674306163953452, 0.006738684490223276, -0.764430757459434, 0.2081437901790614], [-0.001048195883319378, -0.05590032599771602, -0.2080662586023845, -0.7622519166226263]]","[[ 1.         -0.02727609  0.02101907 -0.00236198]
 [-0.02726476  0.99724921 -0.01091822 -0.07019126]
 [-0.02112461  0.00850216 -0.9644774   0.26261369]
 [-0.0013225  -0.07052908 -0.26251587 -0.96172837]]","[0.8142040893476906, 0.7709668230074642]"
45,60,4070,7560,"[[0.8493929742303111, -0.05135319235580649, 0.004119272928962911, 0.0002498367592195933], [-0.05135103572606636, 0.8487836412807027, -0.005243253571352513, -0.03146443921651245], [-0.004119192192846408, 0.003941006808183366, -0.8145179171714451, 0.2353215720990375], [0.0005334590337198863, -0.03165742572531254, -0.2352961597369427, -0.8139091181863282]]","[[ 1.00000000e+00 -6.04586969e-02  4.84966683e-03  2.94135655e-04]
 [-6.04561578e-02  9.99282625e-01 -6.17294201e-03 -3.70434418e-02]
 [-4.84957177e-03  4.63979210e-03 -9.58941199e-01  2.77046761e-01]
 [ 6.28047382e-04 -3.72706470e-02 -2.77016842e-01 -9.58224453e-01]]","[0.9007461660957543, 0.7980397814400553]"
